t_s,gs_range_m,gs_elevation_rad,gs_contact_flag,moon_range_m,moon_occulted_flag,xband_range_m,xband_frequency_hz,xband_data_rate_bps,xband_tx_power_w,xband_tx_gain_dbi,xband_rx_gain_dbi,xband_eirp_dbw,xband_g_over_t_db_per_k,xband_fspl_db,xband_propagation_loss_db,xband_implementation_loss_db,xband_carrier_power_dbw,xband_noise_density_dbw_hz,xband_cn0_db_hz,xband_ebn0_db,xband_required_ebn0_db,xband_margin_db,xband_margin_threshold_db,xband_geometry_flag,xband_margin_ok_flag,xband_available_flag,xband_active_rate_bps,xband_volume_bits,xband_cumulative_volume_bits,uhf_range_m,uhf_frequency_hz,uhf_data_rate_bps,uhf_tx_power_w,uhf_tx_gain_dbi,uhf_rx_gain_dbi,uhf_eirp_dbw,uhf_g_over_t_db_per_k,uhf_fspl_db,uhf_propagation_loss_db,uhf_implementation_loss_db,uhf_carrier_power_dbw,uhf_noise_density_dbw_hz,uhf_cn0_db_hz,uhf_ebn0_db,uhf_required_ebn0_db,uhf_margin_db,uhf_margin_threshold_db,uhf_geometry_flag,uhf_margin_ok_flag,uhf_available_flag,uhf_active_rate_bps,uhf_volume_bits,uhf_cumulative_volume_bits
6000.0,20564524.619720142,1.4113947783847522,True,369434719.0330211,False,20564524.619720142,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,197.1957424347892,3.2,2.0,-108.79022474414077,-206.83825458266085,98.04802983852008,16.04802983852008,5.0,11.04802983852008,3.0,True,True,True,100000000.0,60000000000.0,480000000000.0,369434719.0330211,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.86278764735323,2.5,2.0,-147.38338756063285,-201.60946712985748,54.22607956922462,12.226079569224623,6.0,6.226079569224623,3.0,True,True,True,10000.0,6000000.0,66000000.0
6600.0,22077879.22739763,1.4453974383315393,True,369898733.7542855,False,22077879.22739763,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,197.8125160089797,3.2,2.0,-109.40699831833129,-206.83825458266085,97.43125626432956,15.431256264329562,5.0,10.431256264329562,3.0,True,True,True,100000000.0,60000000000.0,540000000000.0,369898733.7542855,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.8736903900151,2.5,2.0,-147.39429030329472,-201.60946712985748,54.215176826562754,12.215176826562754,6.0,6.215176826562754,3.0,True,True,True,10000.0,6000000.0,72000000.0
7200.0,23502801.89386136,1.4588325975503602,True,370454320.2660311,False,23502801.89386136,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,198.35576174132729,3.2,2.0,-109.95024405067886,-206.83825458266085,96.88801053198199,14.88801053198199,5.0,9.88801053198199,3.0,True,True,True,100000000.0,60000000000.0,600000000000.0,370454320.2660311,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.88672677584506,2.5,2.0,-147.4073266891247,-201.60946712985748,54.20214044073279,12.20214044073279,6.0,6.202140440732791,3.0,True,True,True,10000.0,6000000.0,78000000.0
7800.0,24840525.40159332,1.4547770309274175,True,371084743.1850726,False,24840525.40159332,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,198.8365844902808,3.2,2.0,-110.43106679963239,-206.83825458266085,96.40718778302846,14.407187783028462,5.0,9.407187783028462,3.0,True,True,True,100000000.0,60000000000.0,660000000000.0,371084743.1850726,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.90149547917906,2.5,2.0,-147.4220953924587,-201.60946712985748,54.18737173739879,12.187371737398792,6.0,6.1873717373987915,3.0,True,True,True,10000.0,6000000.0,84000000.0
8400.0,26093245.203852046,1.4403961860508272,True,371776714.2874817,False,26093245.203852046,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,199.26393085205558,3.2,2.0,-110.85841316140716,-206.83825458266085,95.9798414212537,13.979841421253695,5.0,8.979841421253695,3.0,True,True,True,100000000.0,60000000000.0,720000000000.0,371776714.2874817,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.917677194642,2.5,2.0,-147.43827710792164,-201.60946712985748,54.17119002193584,12.171190021935843,6.0,6.171190021935843,3.0,True,True,True,10000.0,6000000.0,90000000.0
9000.0,27263538.72476521,1.4218127613375806,True,372519499.4277595,False,27263538.72476521,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,199.64501344843896,3.2,2.0,-111.23949575779054,-206.83825458266085,95.59875882487032,13.598758824870316,5.0,8.598758824870316,3.0,True,True,True,100000000.0,60000000000.0,780000000000.0,372519499.4277595,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.93501371141107,2.5,2.0,-147.4556136246907,-201.60946712985748,54.15385350516678,12.15385350516678,6.0,6.153853505166779,3.0,True,True,True,10000.0,6000000.0,96000000.0
9600.0,28354063.529851712,1.4023147289838696,True,373304296.22979724,False,28354063.529851712,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,199.98567510514414,3.2,2.0,-111.58015741449572,-206.83825458266085,95.25809716816514,13.258097168165136,5.0,8.258097168165136,3.0,True,True,True,100000000.0,60000000000.0,840000000000.0,373304296.22979724,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.95329325938582,2.5,2.0,-147.47389317266544,-201.60946712985748,54.13557395719204,12.135573957192037,6.0,6.135573957192037,3.0,True,True,True,10000.0,6000000.0,102000000.0
10200.0,29367401.53445045,1.3833744947101776,True,374123789.9742545,False,29367401.53445045,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,200.29067936886224,3.2,2.0,-111.88516167821382,-206.83825458266085,94.95309290444703,12.953092904447033,5.0,7.953092904447033,3.0,True,True,True,100000000.0,60000000000.0,900000000000.0,374123789.9742545,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.97234000169345,2.5,2.0,-147.49293991497308,-201.60946712985748,54.1165272148844,12.1165272148844,6.0,6.1165272148844,3.0,True,True,True,10000.0,6000000.0,108000000.0
10800.0,30305981.556390572,1.3656038139205235,True,374971829.4179549,False,30305981.556390572,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,200.56393603498515,3.2,2.0,-112.15841834433672,-206.83825458266085,94.67983623832413,12.679836238324128,5.0,7.679836238324128,3.0,True,True,True,100000000.0,60000000000.0,960000000000.0,374971829.4179549,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.99200632992392,2.5,2.0,-147.51260624320355,-201.60946712985748,54.09686088665393,12.096860886653928,6.0,6.0968608866539284,3.0,True,True,True,10000.0,6000000.0,114000000.0
11400.0,31172044.400206365,1.349232120258931,True,375843185.45124024,False,31172044.400206365,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,200.80867466630457,3.2,2.0,-112.40315697565615,-206.83825458266085,94.4350976070047,12.435097607004707,5.0,7.435097607004707,3.0,True,True,True,100000000.0,60000000000.0,1020000000000.0,375843185.45124024,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.01216710345304,2.5,2.0,-147.53276701673266,-201.60946712985748,54.076700113124815,12.076700113124815,6.0,6.076700113124815,3.0,True,True,True,10000.0,6000000.0,120000000.0
12000.0,31967630.93542976,1.334319771466977,True,376733368.3205408,False,31967630.93542976,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,201.02757799649152,3.2,2.0,-112.62206030584309,-206.83825458266085,94.21619427681776,12.21619427681776,5.0,7.21619427681776,3.0,True,True,True,100000000.0,60000000000.0,1080000000000.0,376733368.3205408,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.0327152688927,2.5,2.0,-147.55331518217233,-201.60946712985748,54.05615194768515,12.056151947685152,6.0,6.0561519476851515,3.0,True,True,True,10000.0,6000000.0,126000000.0
12600.0,32694582.49704346,1.3208531069046419,True,377638486.89012086,False,32694582.49704346,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,201.22288486081717,3.2,2.0,-112.81736717016875,-206.83825458266085,94.0208874124921,12.020887412492101,5.0,7.020887412492101,3.0,True,True,True,100000000.0,60000000000.0,1140000000000.0,377638486.89012086,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.05355847433052,2.5,2.0,-147.57415838761014,-201.60946712985748,54.03530874224734,12.035308742247338,6.0,6.035308742247338,3.0,True,True,True,10000.0,6000000.0,132000000.0
13200.0,33354547.569909126,1.30878792852506,True,378555138.66789776,False,33354547.569909126,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,201.39647002593935,3.2,2.0,-112.99095233529093,-206.83825458266085,93.84730224736992,11.847302247369925,5.0,6.8473022473699245,3.0,True,True,True,100000000.0,60000000000.0,1200000000000.0,378555138.66789776,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.07461641454316,2.5,2.0,-147.59521632782278,-201.60946712985748,54.014250802034695,12.014250802034695,6.0,6.014250802034695,3.0,True,True,True,10000.0,6000000.0,138000000.0
13800.0,33948991.3580652,1.2980698489717302,True,379480322.67190695,False,33948991.3580652,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,201.54990645705158,3.2,2.0,-113.14438876640315,-206.83825458266085,93.6938658162577,11.693865816257698,5.0,6.6938658162576985,3.0,True,True,True,100000000.0,60000000000.0,1260000000000.0,379480322.67190695,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.0958187211734,2.5,2.0,-147.61641863445303,-201.60946712985748,53.99304849540445,11.993048495404452,6.0,5.993048495404452,3.0,True,True,True,10000.0,6000000.0,144000000.0
14400.0,34479206.343588814,1.2886438874557955,True,380411369.4201664,False,34479206.343588814,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,201.6845141531311,3.2,2.0,-113.27899646248267,-206.83825458266085,93.55925812017819,11.559258120178185,5.0,6.559258120178185,3.0,True,True,True,100000000.0,60000000000.0,1320000000000.0,380411369.4201664,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.1171032632579,2.5,2.0,-147.6377031765375,-201.60946712985748,53.971763953319964,11.971763953319964,6.0,5.9717639533199645,3.0,True,True,True,10000.0,6000000.0,150000000.0
15000.0,34946322.726462625,1.2804589137841018,True,381345884.03343874,False,34946322.726462625,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,201.80139860848777,3.2,2.0,-113.39588091783935,-206.83825458266085,93.4423736648215,11.442373664821503,5.0,6.442373664821503,3.0,True,True,True,100000000.0,60000000000.0,1380000000000.0,381345884.03343874,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.13841476329637,2.5,2.0,-147.659014676576,-201.60946712985748,53.950452453281486,11.950452453281486,6.0,5.9504524532814855,3.0,True,True,True,10000.0,6000000.0,156000000.0
15600.0,35351318.18371009,1.2734695774817735,True,382281699.3219312,False,35351318.18371009,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,201.90148119219404,3.2,2.0,-113.49596350154562,-206.83825458266085,93.34229108111523,11.342291081115235,5.0,6.342291081115235,3.0,True,True,True,100000000.0,60000000000.0,1440000000000.0,382281699.3219312,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.1597036548025,2.5,2.0,-147.68030356808214,-201.60946712985748,53.92916356177534,11.92916356177534,6.0,5.92916356177534,3.0,True,True,True,10000.0,6000000.0,162000000.0
16200.0,35695026.68743832,1.2676370082807917,True,383216836.5878461,False,35695026.68743832,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,201.98552316303363,3.2,2.0,-113.58000547238521,-206.83825458266085,93.25824911027564,11.258249110275642,5.0,6.258249110275642,3.0,True,True,True,100000000.0,60000000000.0,1500000000000.0,383216836.5878461,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.18092512747063,2.5,2.0,-147.70152504075025,-201.60946712985748,53.90794208910722,11.907942089107223,6.0,5.907942089107223,3.0,True,True,True,10000.0,6000000.0,168000000.0
