t_s,q_w,q_x,q_y,q_z,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,angular_speed_rad_s,angular_speed_deg_s,q_norm,rotational_kinetic_energy_j,angular_momentum_norm_nms,magnetic_field_norm_t,gravity_gradient_torque_x_nm,gravity_gradient_torque_y_nm,gravity_gradient_torque_z_nm,srp_torque_x_nm,srp_torque_y_nm,srp_torque_z_nm,drag_torque_x_nm,drag_torque_y_nm,drag_torque_z_nm,residual_magnetic_torque_x_nm,residual_magnetic_torque_y_nm,residual_magnetic_torque_z_nm,magnetic_torque_x_nm,magnetic_torque_y_nm,magnetic_torque_z_nm,total_torque_x_nm,total_torque_y_nm,total_torque_z_nm,commanded_dipole_x_a_m2,commanded_dipole_y_a_m2,commanded_dipole_z_a_m2,wheel_momentum_x_nms,wheel_momentum_y_nms,wheel_momentum_z_nms,wheel_momentum_norm_nms,wheel_desat_active_flag,wheel_saturated_flag
16740.0,0.9882596398840561,-0.15132413506389078,-0.007531684126682046,0.019676484889760117,0.12494811636012271,-9.072603965865148e-05,-7.129860743758619e-05,0.1249481696410494,7.159002778316773,1.0,1.0570661712334735,16.92007816847929,1.9988942093563314e-07,1.2671469792166332e-07,-2.49259353272929e-07,2.292440288901381e-08,2.315291382814993e-07,2.018366365144723e-07,-1.6030332179129016e-07,0.0,0.0,0.0,-2.1948807402424653e-08,-3.436314360467669e-08,1.9068942400345247e-08,-7.866277686790337e-05,5.672675119560698e-06,1.3149645954762407e-05,-7.832648183910263e-05,5.590889259197564e-06,1.3031335978260476e-05,-0.1770638918359515,-367.6657765136651,157.54950151930615,0.00023134158015294845,-0.00037746058246392034,-0.0004646461045086869,0.0006417876755257635,False,False
16800.0,-0.8983562022740427,-0.43879784510187125,-0.005754885073869648,-0.019479893929387714,0.12491328889263913,8.234084587459158e-05,7.628778154522538e-05,0.12491333932697674,7.157007148321294,1.0,1.0564769153209648,16.9153615689574,1.9956774042504266e-07,1.6156772618107361e-07,-4.860114608641896e-08,1.3865344479160662e-07,2.065046048551377e-08,-1.0016536780710039e-07,-1.915489726816781e-07,0.0,0.0,0.0,-8.904299105228902e-09,3.5550819476391454e-09,4.2727360316193904e-08,-7.861748286642021e-05,1.3826582376944281e-05,-6.944713520722594e-07,-7.844416897885886e-05,1.3681370944998402e-05,-7.046395196461369e-07,-0.2562943637158957,18.611858580810726,399.5666815856485,0.0002357191818686897,-0.0003771843503567895,-0.00046312850342469087,0.0006421211548760184,False,False
16860.0,0.4890752181717419,0.8720208314988144,0.014627734445855994,0.013081658433131102,0.12487844681428788,-7.350574113538116e-05,-7.909102327858185e-05,0.12487849349360709,7.155010629135598,1.0,1.0558875451581495,16.91064248290283,1.9925425010356995e-07,-3.705435739031005e-07,2.0247482293737265e-07,7.43079574964797e-08,-2.1662925713590512e-07,-2.3563689042530308e-07,7.980317863385572e-08,0.0,0.0,0.0,1.565065253633713e-08,3.9051888978582414e-08,1.5501167811816316e-08,-7.853777605735843e-05,4.2427033630905255e-06,-1.2891011970780172e-05,-7.91092982358611e-05,4.248593184581177e-06,-1.272139966683802e-05,0.3021124337886959,380.4935617932234,123.38783636154655,0.00023282797560428777,-0.00037658607539988115,-0.0004601222252128523,0.0006385439691547501,False,False
16920.0,0.09294855014050082,-0.9954533418935375,-0.020600319869052638,-0.002972870844726783,0.12484363993444392,6.656219305970527e-05,8.221432725810908e-05,0.12484368474937863,7.1530162350011555,1.0,1.0552989854554953,16.905928818733557,1.9894889441678333e-07,3.947125807148656e-07,1.9018327030347716e-07,-8.37789306529446e-08,-1.7393284234174617e-07,-3.0621301930904575e-08,3.019337317871355e-07,0.0,0.0,0.0,1.991609033713972e-08,2.6220012299034225e-08,-2.7224336750490432e-08,-7.843151668243074e-05,-1.0497500484611933e-05,-8.438346331765813e-06,-7.819082085372048e-05,-1.0311718503940325e-05,-8.247415867382114e-06,0.07203946141304508,250.28085130591904,-312.02482317902275,0.0002307224946662086,-0.0003741277107008369,-0.00045588930446279163,0.0006332767731275289,False,False
16980.0,-0.6412193082117285,0.7670741555936922,0.018129993097042118,-0.010312223184048067,0.1248088930207909,-5.7486772116458855e-05,-8.629416278125507e-05,0.12480893609227957,7.151025283605633,1.0,1.054711611268857,16.901223446614498,1.9865161940808842e-07,-2.1942473487290547e-07,-6.403751227029606e-08,-1.2880022429553698e-07,9.307202978232001e-08,2.501778027635037e-07,1.891226445806155e-07,0.0,0.0,0.0,-1.4521833940476804e-09,-1.8176334078886422e-08,-3.054393458158212e-08,-7.837752555027081e-05,-1.1247462022348217e-05,6.66728052697962e-06,-7.850533043875544e-05,-1.1079498065933896e-05,6.697059012683117e-06,-0.33176286527761367,-202.25557307433675,-345.09791812436777,0.00023239210848379556,-0.00037075848484100307,-0.0004524003701000427,0.0006293918024837916,False,False
17040.0,0.9629475648262065,-0.26896709858576434,-0.008865804581932358,0.01760922436536098,0.12477416031789279,4.6954201889348804e-05,8.836824528688617e-05,0.12477420044496003,7.149035077615568,1.0,1.0541246010263992,16.896519379257608,1.9836237269853114e-07,-6.84278463588751e-08,-2.225139176557097e-07,-1.0914814999133071e-08,2.4009027585590304e-07,2.452485797618056e-07,-1.1230768206909773e-07,0.0,0.0,0.0,-2.0915265291038305e-08,-3.705354557854063e-08,9.553970007071973e-09,-7.83249880968392e-05,2.0468164240751194e-06,1.2515099942496949e-05,-7.817424093263322e-05,2.0324975406026745e-06,1.240143141543579e-05,0.1023474376097844,-394.6528716938366,65.1851239840055,0.00023096956149320578,-0.0003683944163135064,-0.0004505485818978228,0.0006261432814919218,False,False
17100.0,-0.9462498018594683,-0.32279495186566687,-0.001707487609379648,-0.020293250528752377,0.12473949758082456,-3.840253109222412e-05,-8.983492624298259e-05,0.12473953584082675,7.147048942100239,1.0,1.0535389614075634,16.891825058975552,1.9808110346719996e-07,3.216648880123766e-07,-9.752236295340262e-08,1.1705761408711286e-07,7.967718325873406e-08,-3.797165906053694e-08,-2.1631185510827348e-07,0.0,0.0,0.0,-1.355104811922099e-08,-6.381694894494567e-09,4.144080268789482e-08,-7.822800372373188e-05,1.2302792942452947e-05,2.6077744036430685e-06,-7.784021270057998e-05,1.2160917225544513e-05,2.5499609653098026e-06,0.25699375619387094,-81.37905442988581,391.63424703964154,0.00023503569105494585,-0.00036778046805183867,-0.00044933521530940456,0.0006264234865226993,False,False
17160.0,0.5986618790788835,0.8007223769737951,0.014046704398897809,0.015821493188259053,0.1247048239779303,2.8928126203667594e-05,9.246179264943419e-05,0.1247048616108697,7.1450622550658345,1.0,1.0529533389066288,16.887129822045715,1.9780776240684404e-07,-4.075582261355204e-07,1.4794931761854735e-07,9.309235542066786e-08,-1.8254928287149973e-07,-2.368994999020967e-07,9.749315889854468e-09,0.0,0.0,0.0,1.1068081294489815e-08,3.431596471336671e-08,2.435960424877416e-08,-7.815911389390824e-05,6.665154192104898e-06,-1.0353471584881087e-05,-7.873815332162077e-05,6.610519974534715e-06,-1.022627030932179e-05,-0.23931082937566062,335.50841787906745,217.7935817755243,0.00023405941097029385,-0.00036741689957367507,-0.00044679731829419474,0.0006240247027089368,False,False
17220.0,-0.04295933991753127,-0.9988740034244582,-0.019641009115321385,-0.004410346650504913,0.12467016343788753,-1.7341728600483835e-05,-9.35997692391372e-05,0.12467019978038835,7.143076278469055,1.0,1.0523680755667486,16.88243594846096,1.9754230170967196e-07,2.7846852305264333e-07,1.9431525795641988e-07,-4.462026490284477e-08,-2.1197663028633353e-07,-9.798330654590349e-08,2.7697830075381185e-07,0.0,0.0,0.0,2.1561854812466384e-08,3.322298005479321e-08,-1.9801459140279125e-08,-7.812204851269638e-05,-6.932463403123948e-06,-9.620823338211156e-06,-7.80339947651176e-05,-6.802908471658638e-06,-9.408266761500468e-06,-0.12983203497071596,325.02548506874706,-233.14891635919807,0.00023042825134107,-0.000365624383699836,-0.0004428145255846586,0.0006187593013771628,False,False
17280.0,-0.5268634699975522,0.8497156515877784,0.018947253400028376,-0.006260752150571927,0.12463557411871637,7.456289493428153e-06,9.334628366486345e-05,0.1246356092977724,7.141094389803841,1.0,1.0517841735253566,16.877751572741854,1.9728467510372593e-07,-3.706268447556577e-10,-9.410076208841552e-11,-1.2085037684955768e-07,2.7476672999072307e-08,2.0033951077144447e-07,2.455559201590221e-07,0.0,0.0,0.0,4.675357212612424e-09,-8.106959301038912e-09,-3.491534745252752e-08,-7.80463180344404e-05,-1.1327567900710219e-05,2.8030932283840688e-06,-7.801453663107347e-05,-1.1135429450001902e-05,2.8928834242410057e-06,0.2963129627754845,-98.00744393169536,-387.80723708126396,0.00023241628856145838,-0.0003624322371180022,-0.00043888639152341177,0.0006148135671530714,False,False
17340.0,0.9133655477995628,-0.4065922449605605,-0.012733029748975968,0.016852073586000597,0.12460098255227302,2.210775691834153e-06,-9.41240689760502e-05,0.12460101812272537,7.139112461465247,1.0,1.0512004409903832,16.87306753080564,1.9703483778417205e-07,-2.787126400401163e-07,-1.9048697865929212e-07,-4.3941380694445406e-08,2.3214534411476462e-07,2.804239412991307e-07,-4.365477628083319e-08,0.0,0.0,0.0,-1.8069492367613655e-08,-3.721618473203446e-08,-2.154399993614297e-09,-7.796676132748056e-05,-1.4823697694368292e-06,1.1429045282609544e-05,-7.803139811577353e-05,-1.429648991529025e-06,1.1339294725640651e-05,-0.03198983544655281,-396.64944723280314,-51.6644460587947,0.00023098786319073185,-0.00035958649690659823,-0.00043662167370619597,0.0006109798095264516,False,False
17400.0,-0.9841534252590425,-0.17610888500414051,1.2020938715798625e-05,-0.02068081306404429,0.12456644938296946,-1.405113082722706e-05,9.40296303598738e-05,0.12456648566482702,7.137133897371458,1.0,1.050617859595879,16.868391381061535,1.9679274639623618e-07,4.066067315819414e-07,-1.34282025048667e-07,8.315541010865884e-08,1.4363502298864294e-07,4.202240465377621e-08,-2.2423643899662156e-07,0.0,0.0,0.0,-1.7997007627434188e-08,-1.759144182064692e-08,3.6805146868442914e-08,-7.793142085607179e-05,9.716696087385291e-06,5.353603082685612e-06,-7.739917610912865e-05,9.606845025169754e-06,5.249327200666093e-06,-0.2856952883930477,-194.78351447360183,349.3698625633217,0.00023382165930488908,-0.0003583748821573176,-0.0004354072221889403,0.0006104789706907618,False,False
17460.0,0.7164029030653271,0.6974060082860617,0.010467855391071406,0.016797740609524756,0.124531935005406,2.4801176805289758e-05,-9.208294434540232e-05,0.12453197151959683,7.135156382516267,1.0,1.050035735177927,16.863717373081087,1.9655835901976243e-07,-3.108151365575618e-07,8.054383926231448e-08,1.0123433555180721e-07,-1.2528530728631718e-07,-2.136040749747472e-07,-6.983549788948642e-08,0.0,0.0,0.0,4.7012708109883455e-09,2.587348905129793e-08,3.294189485864248e-08,-7.788043140190014e-05,8.397762929487397e-06,-6.763589470151438e-06,-7.831183057493304e-05,8.290576182826262e-06,-6.699248737630475e-06,0.1795790473589411,251.91193194379207,310.70942421450945,0.00023528259863968864,-0.00035810264623487356,-0.0004335230027317572,0.0006095388423723487,False,False
17520.0,-0.2035034438283814,-0.978853270266098,-0.018719623484314427,-0.009066384944372384,0.12449739750492743,-3.431078208497602e-05,9.075131587055368e-05,0.12449743530904968,7.13317760341154,1.0,1.049453412766289,16.85904065874724,1.9633163515428063e-07,4.172170523921434e-08,1.9076282217995987e-07,-5.726248444604625e-09,-2.3704987011831433e-07,-1.6659068402884545e-07,2.2421371419336052e-07,0.0,0.0,0.0,2.1448971119012728e-08,3.852098689789449e-08,-8.753910680261942e-09,-7.780105731676003e-05,-3.105454923002567e-06,-1.0233737542657027e-05,-7.797493651052012e-05,-3.042761797953558e-06,-1.0024003987588533e-05,0.19101204246558542,382.359007342189,-117.48001114528135,0.0002306699792260753,-0.00035698961769246445,-0.0004298780730160101,0.0006045207888206393,False,False
17580.0,-0.3780709793901922,0.9255351507004788,0.02074083688938239,-0.004103296956230275,0.12446292513018775,4.566829020392123e-05,-8.91690318520666e-05,0.1244629654502563,7.131202625982268,1.0,1.0488723802358129,16.854373126524532,1.9611253570457626e-07,2.515590184980755e-07,6.023541654002843e-08,-1.0129941054628428e-07,-5.229267416650263e-08,1.2393554722204143e-07,2.9048866916606737e-07,0.0,0.0,0.0,1.1378519457706301e-08,4.686696588758125e-09,-3.614068465330895e-08,-7.775785818781792e-05,-1.0325779958950224e-05,-8.449993841008991e-07,-7.754721332402864e-05,-1.0136922298599397e-05,-6.91950810134425e-07,-0.2982712219652363,34.85518063188046,-398.478390151081,0.00023197936062164387,-0.0003542445128136849,-0.00042572969182763627,0.0006004576330738795,False,False
17640.0,0.8300953210744012,-0.5572639817778718,-0.014089233576587057,0.014145884231223352,0.12442846580529107,-5.651499689937794e-05,8.5570846186694e-05,0.12442850806375957,7.129228363162954,1.0,1.0482917045453166,16.84970692698265,1.9590102296675587e-07,-4.026684590788348e-07,-1.324900412555191e-07,-6.790572359189819e-08,1.9735382680515602e-07,2.9461344871835867e-07,4.721251946722595e-08,0.0,0.0,0.0,-1.284700578899951e-08,-3.3327921701909367e-08,-1.5267820247820695e-08,-7.77267783479485e-05,-4.5368491274270905e-06,8.849782796841433e-06,-7.794493998601119e-05,-4.40805364166616e-06,8.81382177246894e-06,-0.03594906942979172,-355.8232299138779,-182.72883669886357,0.00023148721113427272,-0.0003511112407873422,-0.00042279739097083913,0.0005963414006571227,False,False
17700.0,-0.9997928373797216,0.00045818145188756523,0.00503689142786871,-0.019715529886527052,0.12439403793419578,6.548372141151516e-05,-8.208660525923679e-05,0.12439408225435272,7.12725590957762,1.0,1.0477117238233762,16.845045058383604,1.9569706061479643e-07,3.2304699248751015e-07,-1.5777182507241175e-07,4.568367034048593e-08,2.017293425647246e-07,1.3387803875577977e-07,-2.026416269957796e-07,0.0,0.0,0.0,-2.106575697674403e-08,-2.828874336504903e-08,2.768554117687806e-08,-7.76590873049015e-05,6.337171570336205e-06,7.515366975817899e-06,-7.715537672682602e-05,6.284989040654524e-06,7.386094560339483e-06,0.33155905103368427,-304.10006306032324,259.8519611534672,0.00023231676821376375,-0.00034917719042637887,-0.0004214925708171333,0.0005946022017797978,False,False
17760.0,0.8311771482097794,0.5555974878561653,0.007787111495781382,0.01988317571036168,0.12435964784959977,-7.55653150819727e-05,7.881485192422277e-05,0.12435969578273418,7.125285709881531,1.0,1.0471325816117345,16.840388845524917,1.9550061368758024e-07,-5.5929699654803073e-08,1.1891061876612813e-08,1.0004620836373112e-07,-4.38188515728504e-08,-1.581193484494176e-07,-1.495413195284256e-07,0.0,0.0,0.0,-3.201546226401623e-09,1.3243561295831266e-08,3.9293307497269024e-08,-7.760588964140715e-05,9.137919685728978e-06,-3.0170696276650254e-06,-7.77088397388612e-05,9.004934960452004e-06,-3.0272714313324507e-06,-0.16555614326249526,124.14078569350703,380.24865275048927,0.0002359283588551166,-0.00034870448266411427,-0.00042007747991325555,0.0005947454042465464,False,False
17820.0,-0.3827928870836301,-0.9236088487578659,-0.01715455222521981,-0.01104633116926997,0.12432522286004127,8.56811028467617e-05,-7.368834742837969e-05,0.12432527422219047,7.1233134997381224,1.0,1.046553000437122,16.835727661614506,1.953116485763966e-07,-2.4462642468904345e-07,1.5425716161872298e-07,3.022948021918468e-08,-2.3498646386316093e-07,-2.196544067678899e-07,1.4049131757448704e-07,0.0,0.0,0.0,1.85822034643371e-08,3.9820467767308904e-08,5.312121677269402e-09,-7.75851455391963e-05,6.634377795342585e-07,-9.141523566407859e-06,-7.804617622428417e-05,6.378610021524006e-07,-8.965490646936918e-06,-0.2563885294022127,398.7876952647308,31.11765367707166,0.00023179372153522813,-0.00034810128808739207,-0.0004171204873540345,0.0005906710904401193,False,False
17880.0,-0.19349569178446127,0.980897796243087,0.01995462553127,0.0008622680645011279,0.12429084514826327,-9.352639542004561e-05,6.81647954707113e-05,0.12429089902843064,7.12134394621574,1.0,1.0459743517938573,16.831072586352093,1.9513013301291522e-07,4.013018445885258e-07,1.0588541506159618e-07,-7.051530850352116e-08,-1.3682255662217446e-07,2.3336124129918444e-08,3.0864929943922655e-07,0.0,0.0,0.0,1.7460916123261124e-08,1.878731917049105e-08,-3.2269026152062396e-08,-7.753634967494591e-05,-7.94331442411855e-06,-4.140198616755115e-06,-7.72544094708563e-05,-7.795305565756545e-06,-3.934333651971472e-06,0.33245318055410467,182.32436602423195,-356.0304973295751,0.00023113390245785168,-0.00034610008245167375,-0.0004128978716111611,0.0005862531878970705,False,False
17940.0,0.7040980569814456,-0.7097844233080314,-0.018215293683157288,0.010963651776431804,0.12425649493162678,0.00010166740251302462,-6.317868605675815e-05,0.12425655258577109,7.119376040010059,1.0,1.0453963616608755,16.826421729950592,1.949560360576161e-07,-3.1872491986838245e-07,-6.988919003944401e-08,-8.358868380165726e-08,1.2917815727620647e-07,2.7175841593044384e-07,1.4928130934325272e-07,0.0,0.0,0.0,-5.067986979480417e-09,-2.384527771595185e-08,-2.7418607513982034e-08,-7.747792252966528e-05,-6.781186216008008e-06,5.69596288951811e-06,-7.767253727923694e-05,-6.6031622678329605e-06,5.734236907545724e-06,0.05522820035941541,-257.6404336478402,-305.9761492332347,0.00023217807008562587,-0.00034290087680544583,-0.00040935387979319603,0.0005822870996719503,False,False
18000.0,-0.9790770590674739,0.20241045848220637,0.007855114155538795,-0.019401440317994293,0.12422214708287783,-0.00011010198586898052,5.669058981636005e-05,0.12422220881207353,7.117408286724637,1.0,1.0448185756820934,16.82177120130221,1.9478932808867568e-07,4.370670404876325e-08,-1.501252269455568e-07,4.746402854693819e-09,2.3691806629043744e-07,2.2186074564970077e-07,-1.4104501410632373e-07,0.0,0.0,0.0,-2.1361107526187107e-08,-3.594436326410095e-08,1.3555703576546537e-08,-7.745792997825613e-05,2.5662389353180566e-06,8.033970075153785e-06,-7.719866631544312e-05,2.6020300907580995e-06,7.911227167478702e-06,-0.39265510709547585,-382.11498615541404,118.27080441687471,0.0002311573168892784,-0.00034031391748353215,-0.0004075045661514787,0.000579057198399902,False,False
18060.0,0.9282208660846994,0.37150015089311594,0.003248759609943998,0.01957312474694446,0.12418785840906238,0.00011623204838592437,-4.944664105618581e-05,0.12418792264583826,7.115443834103672,1.0,1.0442419042344815,16.817128189658273,1.9462998079038433e-07,2.586868298844749e-07,-4.9491407799050116e-08,7.976473808948358e-08,5.5666746325839635e-08,-6.42437779019578e-08,-2.0769915950461597e-07,0.0,0.0,0.0,-1.1587743651974202e-08,-2.9044995566643182e-09,4.054197549456817e-08,-7.742894783861595e-05,8.059399938767507e-06,8.583803506289395e-07,-7.712618200605761e-05,7.942760253509834e-06,7.709879047083753e-07,0.1963486716990135,-40.49740366706922,397.944621453068,0.00023536850374091748,-0.0003392220510306868,-0.00040647060456849285,0.0005793861275841701,False,False
18120.0,-0.5699146350559333,-0.8214375565118076,-0.013616679070085383,-0.015881925326470252,0.1241535405967865,-0.00012176482789483584,4.2879293047362385e-05,0.12415360771248253,7.113477733248116,1.0,1.043664915909601,16.81248146889068,1.9447796711702715e-07,-4.0285399775857e-07,1.0667658379853625e-07,5.808718702361732e-08,-1.9307970658217392e-07,-2.384441337320219e-07,2.8493212566315112e-08,0.0,0.0,0.0,1.2247658375089329e-08,3.486179643415223e-08,2.0732959367947146e-08,-7.73736289475685e-05,3.94227115031879e-06,-7.017748406489865e-06,-7.795731499353416e-05,3.845365396819457e-06,-6.9104350475319855e-06,0.2764402686790881,350.03452056349556,193.58656460266448,0.0002337338075679736,-0.0003389863237145923,-0.00040426817870302677,0.0005770407098096453,False,False
18180.0,0.024078533992090995,0.9994818659130674,0.020846294554184627,0.0046535916328384,0.12411922386788274,0.00012769945411291497,-3.532601693730817e-05,0.12411929458647292,7.111511735945864,1.0,1.0430881243622454,16.807835137981094,1.9433326132453378e-07,2.9730152869930435e-07,1.270027600229627e-07,-3.254384619243399e-08,-2.0766374293088245e-07,-8.940933526599421e-08,2.812134829627736e-07,0.0,0.0,0.0,2.120573042415614e-08,3.1526704417446324e-08,-2.1769512861731903e-08,-7.734856427811496e-05,-4.7944056926129445e-06,-6.05639424853476e-06,-7.723772076192239e-05,-4.72528556343853e-06,-5.829494124626152e-06,-0.39495650332650595,316.0636409832714,-245.16039414586976,0.0002304529861302141,-0.00033773157418748225,-0.00040040638129261084,0.0005722730687349625,False,False
18240.0,0.5288576972715286,-0.8484745516147998,-0.018706506345380673,0.0071090026776704,0.12408496385111802,-0.00013142630828565796,2.6809675542209906e-05,0.1240850363483304,7.109548883486744,1.0,1.0425123996228656,16.80319594660619,1.9419583895077696e-07,-5.052382532514811e-09,-8.196623711012589e-10,-7.638823830047665e-08,2.8687137547887186e-08,2.0140902845370266e-07,2.447392675847796e-07,0.0,0.0,0.0,4.542162690748133e-09,-8.727152382459883e-09,-3.5622955527912295e-08,-7.733499099311747e-05,-7.06403397551666e-06,1.8227480941047747e-06,-7.730681407541135e-05,-6.872171761816519e-06,1.9554761678611655e-06,-0.02191875737335089,-99.71446789455763,-387.37194582477616,0.00023239989488123503,-0.00033503383808552707,-0.00039630416829346076,0.0005686074020006246,False,False
18300.0,-0.9075403956744109,0.41946544252033485,0.013055445855452649,-0.0157711154922191,0.12405069286709748,0.00013386993053228412,-1.9028159360146005e-05,0.12405076655964727,7.107585369230396,1.0,1.0419366389866018,16.798555208256744,1.9406567679206842e-07,-2.9127718893887214e-07,-1.2090795704153152e-07,-3.011293836296113e-08,2.302090778658399e-07,2.82861949597874e-07,-3.612523133486882e-08,0.0,0.0,0.0,-1.7564049752535262e-08,-3.7263667489603465e-08,-4.271135969065892e-09,-7.729058975262862e-05,-1.213516011691833e-06,7.1084470865580765e-06,-7.736922191345419e-05,-1.088825686625094e-06,7.0379377808911805e-06,0.41664122390894165,-395.0223659232047,-62.90593636950564,0.00023101124276228368,-0.0003318637631253949,-0.0003937404385799992,0.0005643857586186005,False,False
18360.0,0.9890670946144517,0.14588222614853855,-0.0015325039641524696,0.02150139243103983,0.1240164608374925,-0.00013655527683842654,1.0796457018873632e-05,0.12401653648834267,7.1056241306122105,0.9999999999999999,1.0413617141849207,16.79392007019443,1.9394275289528493e-07,4.0239321361448693e-07,-9.257717136741406e-08,5.08349822483298e-08,1.5527599364814778e-07,5.8136268788314405e-08,-2.23347584113824e-07,0.0,0.0,0.0,-1.8553899027278236e-08,-1.9970766161705004e-08,3.4274063785702934e-08,-7.725991446086455e-05,5.927857461527189e-06,3.738013845875222e-06,-7.672079915262919e-05,5.873445792786385e-06,3.5997753077954306e-06,-0.26698110809577624,-215.840420715011,336.7682311422129,0.00023356633902226284,-0.00033001647321899115,-0.00039262549613197813,0.0005635768692317364,False,False
18420.0,-0.7484720093468318,-0.6628519784949208,-0.010564600962613994,-0.01747269401626727,0.12398223898671637,0.00013734195811643843,-1.6222046574379734e-06,0.12398231506793321,7.103663387653805,1.0,1.040787082896501,16.789285916359674,1.93827046550402e-07,-2.542807580618303e-07,3.93744411716214e-08,6.466605842178905e-08,-1.055222897768661e-07,-2.0216007165346024e-07,-9.219552792645816e-08,0.0,0.0,0.0,2.652281106994525e-09,2.2204540707719494e-08,3.379995698746089e-08,-7.72548212115311e-05,5.416659929259409e-06,-3.657899765902927e-06,-7.76119719782628e-05,5.27607883948529e-06,-3.651629278420135e-06,-0.24100114398616856,221.49227316498906,333.07824132875214,0.0002355437594753754,-0.00032949439943293405,-0.00039121268358021744,0.000563111699114393,False,False
18480.0,0.2653348951351606,0.963946884110848,0.01747416402277898,0.009922279390638142,0.12394798162637555,-0.00013629421916409916,-6.844262859709254e-06,0.1239480567504406,7.10170053064826,1.0,1.0402119824669904,16.78464662418938,1.937185382834317e-07,-5.988167666334225e-08,1.1614222222755235e-07,5.062900644641614e-09,-2.400754580669931e-07,-1.8789617898216063e-07,1.9830664766074525e-07,0.0,0.0,0.0,2.066716489736681e-08,3.884541558740175e-08,-4.977828414663736e-09,-7.722570525790952e-05,-1.0000520184405147e-06,-6.284097017551255e-06,-7.750499522774248e-05,-1.0329605596077212e-06,-6.0857052976605325e-06,0.4296834690759664,394.1757365630883,-68.00958812596244,0.00023096157480523912,-0.0003290638327893442,-0.00038807209493563725,0.0005587720518729116,False,False
18540.0,0.3028158447240499,-0.9528070294672264,-0.021429072811186674,0.001457264681925743,0.12391377048592568,0.00013529253018821868,1.5212011517424087e-05,0.12391384527772789,7.099740357650894,1.0,1.0396378363281746,16.78001389336546,1.9361720984975745e-07,3.356868004073985e-07,5.4400274953468664e-08,-5.909598893876066e-08,-8.914686048642935e-08,8.282319863235576e-08,3.0252851892139235e-07,0.0,0.0,0.0,1.407988422048037e-08,1.0231488976861379e-08,-3.585655892819872e-08,-7.719325704349789e-05,-6.074910183816146e-06,-1.521960996817208e-06,-7.693263721935644e-05,-5.927455221253461e-06,-1.314385025762775e-06,-0.05929786890071349,97.91743973543176,-387.83008067892416,0.0002316386238416914,-0.00032707860697407497,-0.00038378918696284266,0.0005549153153635011,False,False
18600.0,-0.7724752708098562,0.6347004938423159,0.0159643039833811,-0.013504817728724918,0.12387956599887034,-0.00013269781670665763,-2.4352789593973443e-05,0.12387963946443092,7.097780508914166,1.0,1.0390639392581267,16.775381873878782,1.9352304422786574e-07,-3.896762685870688e-07,-6.445507152074382e-08,-4.866102288137086e-08,1.6748032042532088e-07,2.885908945539652e-07,9.792570098030603e-08,0.0,0.0,0.0,-9.1815335261494e-09,-2.9582679094394584e-08,-2.2439224084191573e-08,-7.71902929206789e-05,-3.542624996444462e-06,4.614701562358431e-06,-7.742167040236679e-05,-3.348071852505635e-06,4.641527016373175e-06,-0.38518723882799816,-314.14870217447225,-247.60945974030508,0.00023183715747888256,-0.0003239700090868201,-0.00038032480783060246,0.000550773995234876,False,False
18660.0,0.9933680503832815,-0.1132379489458292,-0.0066686200287079415,0.01877798985975122,0.12384536914605067,0.00012804770784881385,3.2790656341272296e-05,0.12384543968335769,7.095821005798398,1.0,1.0384902904737945,16.770750462595792,1.934360256134713e-07,1.82924751996172e-07,-9.872700412027867e-08,1.3839106681401989e-08,2.2578930127852846e-07,1.8610409587119338e-07,-1.7242245875026685e-07,0.0,0.0,0.0,-2.156818023552777e-08,-3.351465474484064e-08,1.9243411452429802e-08,-7.717656032868023e-05,2.504746447818091e-06,4.929923111713407e-06,-7.678941445564106e-05,2.558608884824165e-06,4.790583171096972e-06,0.31759861038810644,-354.5825040606135,185.12467946016181,0.0002315681442394973,-0.0003211775371777437,-0.000378677679229984,0.0005478828347019938,False,False
18720.0,-0.8959585712992141,-0.4436326550479325,-0.004292236775570725,-0.020733610251371996,0.12381121071958849,-0.00012315131001640185,-4.067295915090101e-05,0.12381127864772704,7.093863722632966,1.0,1.0379174551051966,16.76612442789248,1.9335613941403016e-07,1.4810227402454746e-07,-1.909060077784957e-08,5.8391500930619406e-08,1.8254417074831685e-08,-1.02830932411258e-07,-1.9075523276655038e-07,0.0,0.0,0.0,-8.530467113676544e-09,2.8797926422754947e-09,3.9881453739257164e-08,-7.71480960732023e-05,5.472403707559427e-06,-2.8201737020477463e-07,-7.69902698492166e-05,5.353361967012595e-06,-3.7449964830144846e-07,0.1538181089943134,22.74889401321907,399.352556222149,0.00023574240183284507,-0.0003200708461837102,-0.0003777746774339519,0.0005483917700959791,False,False
