t_s,gs_range_m,gs_elevation_rad,gs_contact_flag,moon_range_m,moon_occulted_flag,xband_range_m,xband_frequency_hz,xband_data_rate_bps,xband_tx_power_w,xband_tx_gain_dbi,xband_rx_gain_dbi,xband_eirp_dbw,xband_g_over_t_db_per_k,xband_fspl_db,xband_propagation_loss_db,xband_implementation_loss_db,xband_carrier_power_dbw,xband_noise_density_dbw_hz,xband_cn0_db_hz,xband_ebn0_db,xband_required_ebn0_db,xband_margin_db,xband_margin_threshold_db,xband_geometry_flag,xband_margin_ok_flag,xband_available_flag,xband_active_rate_bps,xband_volume_bits,xband_cumulative_volume_bits,uhf_range_m,uhf_frequency_hz,uhf_data_rate_bps,uhf_tx_power_w,uhf_tx_gain_dbi,uhf_rx_gain_dbi,uhf_eirp_dbw,uhf_g_over_t_db_per_k,uhf_fspl_db,uhf_propagation_loss_db,uhf_implementation_loss_db,uhf_carrier_power_dbw,uhf_noise_density_dbw_hz,uhf_cn0_db_hz,uhf_ebn0_db,uhf_required_ebn0_db,uhf_margin_db,uhf_margin_threshold_db,uhf_geometry_flag,uhf_margin_ok_flag,uhf_available_flag,uhf_active_rate_bps,uhf_volume_bits,uhf_cumulative_volume_bits
77640.0,11066886.347395536,-0.9515560992290432,False,383448187.89468807,False,11066886.347395536,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,191.81387794181103,3.2,2.0,-103.4083602511626,-206.83825458266085,103.42989433149825,21.429894331498247,5.0,16.429894331498247,3.0,False,True,False,0.0,0.0,5346000000000.0,383448187.89468807,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.18616729169014,2.5,2.0,-147.70676720496976,-201.60946712985748,53.90269992488771,11.902699924887713,6.0,5.902699924887713,3.0,True,True,True,10000.0,600000.0,729000000.0
77700.0,10876224.237791622,-0.9128934107669666,False,382856816.39073396,False,10876224.237791622,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,191.6629320024005,3.2,2.0,-103.25741431175209,-206.83825458266085,103.58084027090877,21.580840270908766,5.0,16.580840270908766,3.0,False,True,False,0.0,0.0,5346000000000.0,382856816.39073396,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.17276117112607,2.5,2.0,-147.6933610844057,-201.60946712985748,53.916106045451784,11.916106045451784,6.0,5.916106045451784,3.0,True,True,True,10000.0,600000.0,729600000.0
77760.0,10689421.247169511,-0.8727833456772812,False,382271495.1858208,False,10689421.247169511,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,191.5124527835643,3.2,2.0,-103.10693509291588,-206.83825458266085,103.73131948974498,21.731319489744976,5.0,16.731319489744976,3.0,False,True,False,0.0,0.0,5346000000000.0,382271495.1858208,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.1594718017392,2.5,2.0,-147.6800717150188,-201.60946712985748,53.929395414838666,11.929395414838666,6.0,5.929395414838666,3.0,True,True,True,10000.0,600000.0,730200000.0
77820.0,10507627.852710808,-0.8313989357834328,False,381694310.8744724,False,10507627.852710808,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,191.36346260382538,3.2,2.0,-102.95794491317696,-206.83825458266085,103.88030966948389,21.880309669483893,5.0,16.880309669483893,3.0,False,True,False,0.0,0.0,5346000000000.0,381694310.8744724,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.14634723479315,2.5,2.0,-147.66694714807278,-201.60946712985748,53.9425199817847,11.942519981784699,6.0,5.942519981784699,3.0,True,True,True,10000.0,600000.0,730800000.0
77880.0,10331990.689410916,-0.7888934462835917,False,381127088.5327796,False,10331990.689410916,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,191.21704906593155,3.2,2.0,-102.81153137528312,-206.83825458266085,104.02672320737773,22.026723207377728,5.0,17.026723207377728,3.0,False,True,False,0.0,0.0,5346000000000.0,381127088.5327796,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.13342984266947,2.5,2.0,-147.6540297559491,-201.60946712985748,53.95543737390838,11.955437373908381,6.0,5.9554373739083815,3.0,True,True,True,10000.0,600000.0,731400000.0
77940.0,10163624.891905488,-0.7454043815338359,False,380571371.2408032,False,10163624.891905488,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,191.0743415071659,3.2,2.0,-102.66882381651749,-206.83825458266085,104.16943076614336,22.169430766143364,5.0,17.169430766143364,3.0,False,True,False,0.0,0.0,5346000000000.0,380571371.2408032,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.12075579859714,2.5,2.0,-147.64135571187677,-201.60946712985748,53.96811141798071,11.968111417980708,6.0,5.968111417980708,3.0,True,True,True,10000.0,600000.0,732000000.0
78000.0,10003590.185811497,-0.7010574279972811,False,380028416.0182799,False,10003590.185811497,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,190.93648677924784,3.2,2.0,-102.53096908859942,-206.83825458266085,104.30728549406143,22.307285494061432,5.0,17.307285494061432,3.0,False,True,False,0.0,0.0,5346000000000.0,380028416.0182799,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.10835492754427,2.5,2.0,-147.6289548408239,-201.60946712985748,53.980512289033584,11.980512289033584,6.0,5.980512289033584,3.0,True,True,True,10000.0,600000.0,732600000.0
78060.0,9852871.329821147,-0.6559701328508729,False,379499203.28005165,False,9852871.329821147,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,190.80462516927273,3.2,2.0,-102.3991074786243,-206.83825458266085,104.43914710403655,22.43914710403655,5.0,17.43914710403655,3.0,False,True,False,0.0,0.0,5346000000000.0,379499203.28005165,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.09625086689823,2.5,2.0,-147.61685078017786,-201.60946712985748,53.99261634967962,11.992616349679622,6.0,5.992616349679622,3.0,True,True,True,10000.0,600000.0,733200000.0
78120.0,9712362.978329461,-0.610255163855225,False,378984456.30565745,False,9712362.978329461,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,190.67986703994353,3.2,2.0,-102.27434934929511,-206.83825458266085,104.56390523336574,22.563905233365745,5.0,17.563905233365745,3.0,False,True,False,0.0,0.0,5346000000000.0,378984456.30565745,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.08446146038688,2.5,2.0,-147.6050613736665,-201.60946712985748,54.00440575619098,12.004405756190977,6.0,6.004405756190977,3.0,True,True,True,10000.0,600000.0,733800000.0
78180.0,9582858.661646651,-0.5640230344875993,False,378484667.17885923,False,9582858.661646651,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,190.56327059814564,3.2,2.0,-102.15775290749721,-206.83825458266085,104.68050167516364,22.68050167516364,5.0,17.68050167516364,3.0,False,True,False,0.0,0.0,5346000000000.0,378484667.17885923,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.0729993065035,2.5,2.0,-147.59359921978313,-201.60946712985748,54.01586791007435,12.015867910074348,6.0,6.015867910074348,3.0,True,True,True,10000.0,600000.0,734400000.0
78240.0,9465043.376376878,-0.5173842157094388,False,378000126.09069115,False,9465043.376376878,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,190.45582111488162,3.2,2.0,-102.05030342423319,-206.83825458266085,104.78795115842766,22.78795115842766,5.0,17.78795115842766,3.0,False,True,False,0.0,0.0,5346000000000.0,378000126.09069115,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.06187239151475,2.5,2.0,-147.58247230479438,-201.60946712985748,54.0269948250631,12.026994825063099,6.0,6.026994825063099,3.0,True,True,True,10000.0,600000.0,735000000.0
78300.0,9359489.248263756,-0.47045058925004724,False,377530951.48699635,False,9359489.248263756,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,190.35841193772737,3.2,2.0,-101.95289424707894,-206.83825458266085,104.88536033558191,22.885360335581908,5.0,17.885360335581908,3.0,False,True,False,0.0,0.0,5346000000000.0,377530951.48699635,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.05108474962034,2.5,2.0,-147.57168466289997,-201.60946712985748,54.03778246695751,12.037782466957509,6.0,6.037782466957509,3.0,True,True,True,10000.0,600000.0,735600000.0
78360.0,9266653.723252168,-0.4233362403483506,False,377077119.3029454,False,9266653.723252168,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,190.27182763487903,3.2,2.0,-101.86630994423061,-206.83825458266085,104.97194463843024,22.971944638430244,5.0,17.971944638430244,3.0,False,True,False,0.0,0.0,5346000000000.0,377077119.3029454,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.04063710959971,2.5,2.0,-147.56123702287934,-201.60946712985748,54.04823010697814,12.048230106978139,6.0,6.048230106978139,3.0,True,True,True,10000.0,600000.0,736200000.0
78420.0,9186879.969017558,-0.3761575831219397,False,376638489.7515851,False,9186879.969017558,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,190.19672978606334,3.2,2.0,-101.79121209541492,-206.83825458266085,105.04704248724593,23.047042487245932,5.0,18.047042487245932,3.0,False,True,False,0.0,0.0,5346000000000.0,376638489.7515851,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.03052749196826,2.5,2.0,-147.55112740524788,-201.60946712985748,54.058339724609596,12.058339724609596,6.0,6.058339724609596,3.0,True,True,True,10000.0,600000.0,736800000.0
78480.0,9120398.941684213,-0.3290329469800943,False,376214831.72807086,False,9120398.941684213,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,190.13364565351105,3.2,2.0,-101.72812796286263,-206.83825458266085,105.11012661979822,23.110126619798223,5.0,18.110126619798223,3.0,False,True,False,0.0,0.0,5346000000000.0,376214831.72807086,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.02075175712065,2.5,2.0,-147.54135167040027,-201.60946712985748,54.0681154594572,12.068115459457204,6.0,6.0681154594572035,3.0,True,True,True,10000.0,600000.0,737400000.0
78540.0,9067333.139865236,-0.2820816290378439,False,375805843.70766336,False,9067333.139865236,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,190.08296038895884,3.2,2.0,-101.67744269831041,-206.83825458266085,105.16081188435044,23.160811884350437,5.0,18.160811884350437,3.0,False,True,False,0.0,0.0,5346000000000.0,375805843.70766336,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.01130407762238,2.5,2.0,-147.531903990902,-201.60946712985748,54.07756313895547,12.077563138955469,6.0,6.077563138955469,3.0,True,True,True,10000.0,600000.0,738000000.0
78600.0,9027701.757207744,-0.23542255807904625,False,375411171.5283829,False,9027701.757207744,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,190.04491300542588,3.2,2.0,-101.63939531477746,-206.83825458266085,105.19885926788339,23.198859267883392,5.0,18.198859267883392,3.0,False,True,False,0.0,0.0,5346000000000.0,375411171.5283829,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.0021773426355,2.5,2.0,-147.52277725591512,-201.60946712985748,54.08668987394236,12.086689873942362,6.0,6.086689873942362,3.0,True,True,True,10000.0,600000.0,738600000.0
78660.0,9001426.972391194,-0.1891727336194172,False,375030423.6219544,False,9001426.972391194,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,190.01959619215404,3.2,2.0,-101.61407850150562,-206.83825458266085,105.22417608115524,23.224176081155235,5.0,18.224176081155235,3.0,False,True,False,0.0,0.0,5346000000000.0,375030423.6219544,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.99336350662128,2.5,2.0,-147.5139634199009,-201.60946712985748,54.095503709956574,12.095503709956574,6.0,6.095503709956574,3.0,True,True,True,10000.0,600000.0,739200000.0
78720.0,8988341.466145292,-0.14344546781595774,False,374663182.97571486,False,8988341.466145292,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,190.0069602003631,3.2,2.0,-101.60144250971467,-206.83825458266085,105.23681207294618,23.23681207294618,5.0,18.23681207294618,3.0,False,True,False,0.0,0.0,5346000000000.0,374663182.97571486,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.98485386494661,2.5,2.0,-147.50545377822624,-201.60946712985748,54.10401335163124,12.104013351631238,6.0,6.104013351631238,3.0,True,True,True,10000.0,600000.0,739800000.0
78780.0,8988196.774137972,-0.0983486816870984,False,374309017.3253915,False,8988196.774137972,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,190.006820376022,3.2,2.0,-101.60130268537358,-206.83825458266085,105.23695189728727,23.23695189728727,5.0,18.23695189728727,3.0,False,True,False,0.0,0.0,5346000000000.0,374309017.3253915,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.9766392904127,2.5,2.0,-147.49723920369232,-201.60946712985748,54.11222792616516,12.112227926165161,6.0,6.112227926165161,3.0,True,True,True,10000.0,600000.0,740400000.0
78840.0,9000672.385098051,-0.05398326462290561,False,373967486.9416467,False,9000672.385098051,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,190.01886802575254,3.2,2.0,-101.61335033510412,-206.83825458266085,105.22490424755674,23.224904247556736,5.0,18.224904247556736,3.0,False,True,False,0.0,0.0,5346000000000.0,373967486.9416467,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.96871041543045,2.5,2.0,-147.48931032871008,-201.60946712985748,54.1201568011474,12.120156801147402,6.0,6.120156801147402,3.0,True,True,True,10000.0,600000.0,741000000.0
78900.0,9025385.345917203,-0.01044165453168536,False,373638150.865356,False,9025385.345917203,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,190.0426840134733,3.2,2.0,-101.63716632282487,-206.83825458266085,105.20108825983598,23.201088259835984,5.0,18.201088259835984,3.0,False,True,False,0.0,0.0,5346000000000.0,373638150.865356,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.96105777919317,2.5,2.0,-147.4816576924728,-201.60946712985748,54.127809437384684,12.127809437384684,6.0,6.127809437384684,3.0,True,True,True,10000.0,600000.0,741600000.0
78960.0,9061900.104545528,0.03219330432084814,False,373320571.75416535,False,9061900.104545528,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,190.07775435007534,3.2,2.0,-101.67223665942691,-206.83825458266085,105.16601792323394,23.166017923233937,5.0,18.166017923233937,3.0,False,True,False,0.0,0.0,5346000000000.0,373320571.75416535,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.95367194328597,2.5,2.0,-147.4742718565656,-201.60946712985748,54.135195273291885,12.135195273291885,6.0,6.135195273291885,3.0,True,True,True,10000.0,600000.0,742200000.0
79020.0,9109738.340465494,0.07384919623580949,False,373014319.49488056,False,9109738.340465494,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,190.12348700085988,3.2,2.0,-101.71796931021146,-206.83825458266085,105.1202852724494,23.120285272449394,5.0,18.120285272449394,3.0,False,True,False,0.0,0.0,5346000000000.0,373014319.49488056,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.94654357904614,2.5,2.0,-147.46714349232576,-201.60946712985748,54.14232363753172,12.142323637531717,6.0,6.142323637531717,3.0,True,True,True,10000.0,600000.0,742800000.0
79080.0,9168388.573275562,0.11446452843461888,True,372718973.90306187,False,9168388.573275562,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,190.17922916746613,3.2,2.0,-101.77371147681771,-206.83825458266085,105.06454310584314,23.064543105843143,5.0,18.064543105843143,3.0,True,True,True,100000000.0,6000000000.0,5352000000000.0,372718973.90306187,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.93966353393492,2.5,2.0,-147.46026344721454,-201.60946712985748,54.149203682642934,12.149203682642934,6.0,6.149203682642934,3.0,True,True,True,10000.0,600000.0,743400000.0
79140.0,9237315.305955173,0.1539888940192331,True,372434126.68494076,False,9237315.305955173,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,190.24428430426357,3.2,2.0,-101.83876661361515,-206.83825458266085,104.9994879690457,22.999487969045703,5.0,17.999487969045703,3.0,True,True,True,100000000.0,6000000000.0,5358000000000.0,372434126.68494076,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.93302288084266,2.5,2.0,-147.45362279412228,-201.60946712985748,54.155844335735196,12.155844335735196,6.0,6.155844335735196,3.0,True,True,True,10000.0,600000.0,744000000.0
79200.0,9315967.518156929,0.19238283922128976,True,372159382.76420194,False,9315967.518156929,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,190.3179282554666,3.2,2.0,-101.91241056481817,-206.83825458266085,104.92584401784268,22.925844017842678,5.0,17.925844017842678,3.0,True,True,True,100000000.0,6000000000.0,5364000000000.0,372159382.76420194,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.9266129526005,2.5,2.0,-147.44721286588012,-201.60946712985748,54.16225426397736,12.16225426397736,6.0,6.16225426397736,3.0,True,True,True,10000.0,600000.0,744600000.0
79260.0,9403786.400940519,0.22961746683503292,True,371894361.13794863,False,9403786.400940519,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,190.39942406177835,3.2,2.0,-101.99390637112992,-206.83825458266085,104.84434821153093,22.844348211530928,5.0,17.844348211530928,3.0,True,True,True,100000000.0,6000000000.0,5370000000000.0,371894361.13794863,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.92042536544417,2.5,2.0,-147.4410252787238,-201.60946712985748,54.16844185113368,12.168441851133679,6.0,6.168441851133679,3.0,True,True,True,10000.0,600000.0,745200000.0
79320.0,9500212.224322787,0.26567382495922576,True,371638695.3703961,False,9500212.224322787,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,190.48803508431448,3.2,2.0,-102.08251739366605,-206.83825458266085,104.7557371889948,22.7557371889948,5.0,17.7557371889948,3.0,True,True,True,100000000.0,6000000000.0,5376000000000.0,371638695.3703961,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.91445203390427,2.5,2.0,-147.4350519471839,-201.60946712985748,54.174415182673584,12.174415182673584,6.0,6.1744151826735845,3.0,True,True,True,10000.0,600000.0,745800000.0
79380.0,9604690.269070469,0.30054213985742634,True,371392033.7937273,False,9604690.269070469,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,190.58303623003735,3.2,2.0,-102.17751853938893,-206.83825458266085,104.66073604327192,22.660736043271925,5.0,17.660736043271925,3.0,True,True,True,100000000.0,6000000000.0,5382000000000.0,371392033.7937273,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.90868517870567,2.5,2.0,-147.4292850919853,-201.60946712985748,54.180182037872186,12.180182037872186,6.0,6.180182037872186,3.0,True,True,True,10000.0,600000.0,746400000.0
79440.0,9716675.864049159,0.33422094001803115,True,371154039.4695013,False,9716675.864049159,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,190.6837232523174,3.2,2.0,-102.27820556166898,-206.83825458266085,104.56004902099187,22.56004902099187,5.0,17.56004902099187,3.0,True,True,True,100000000.0,6000000000.0,5388000000000.0,371154039.4695013,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.90311732889825,2.5,2.0,-147.42371724217787,-201.60946712985748,54.185749887679606,12.185749887679606,6.0,6.185749887679606,3.0,True,True,True,10000.0,600000.0,747000000.0
79500.0,9835638.50832766,0.3667161143789847,True,370924390.01641846,False,9835638.50832766,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,190.78942011565522,3.2,2.0,-102.3839024250068,-206.83825458266085,104.45435215765406,22.454352157654057,5.0,17.454352157654057,3.0,True,True,True,100000000.0,6000000000.0,5394000000000.0,370924390.01641846,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.8977413206777,2.5,2.0,-147.41834123395734,-201.60946712985748,54.19112589590014,12.191125895900143,6.0,6.191125895900143,3.0,True,True,True,10000.0,600000.0,747600000.0
79560.0,9961065.136098439,0.3980399605100555,True,370702777.2865376,False,9961065.136098439,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,190.8994845429146,3.2,2.0,-102.49396685226617,-206.83825458266085,104.34428773039468,22.344287730394683,5.0,17.344287730394683,3.0,True,True,True,100000000.0,6000000000.0,5400000000000.0,370702777.2865376,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.892550292473,2.5,2.0,-147.41315020575263,-201.60946712985748,54.19631692410485,12.196316924104849,6.0,6.196316924104849,3.0,True,True,True,10000.0,600000.0,748200000.0
79620.0,10092462.648391003,0.42821023275020037,True,370488906.9615022,False,10092462.648391003,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,191.0133119588623,3.2,2.0,-102.60779426821387,-206.83825458266085,104.23046031444699,22.230460314446987,5.0,17.230460314446987,3.0,True,True,True,100000000.0,6000000000.0,5406000000000.0,370488906.9615022,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.88753767797354,2.5,2.0,-147.40813759125317,-201.60946712985748,54.20132953860431,12.201329538604313,6.0,6.201329538604313,3.0,True,True,True,10000.0,600000.0,748800000.0
79680.0,10229359.676882673,0.45724924615929075,True,370282498.1023512,False,10229359.676882673,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,191.1303379272371,3.2,2.0,-102.72482023658867,-206.83825458266085,104.11343434607218,22.113434346072182,5.0,17.113434346072182,3.0,True,True,True,100000000.0,6000000000.0,5412000000000.0,370282498.1023512,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.88269719788738,2.5,2.0,-147.403297111167,-201.60946712985748,54.20617001869047,12.206170018690472,6.0,6.206170018690472,3.0,True,True,True,10000.0,600000.0,749400000.0
79740.0,10371307.826582823,0.4851830214804324,True,370083282.62579495,False,10371307.826582823,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,191.2500394345572,3.2,2.0,-102.84452174390879,-206.83825458266085,103.99373283875207,21.993732838752067,5.0,16.993732838752067,3.0,True,True,True,100000000.0,6000000000.0,5418000000000.0,370083282.62579495,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.87802284980063,2.5,2.0,-147.39862276308025,-201.60946712985748,54.21084436677722,12.210844366777224,6.0,6.2108443667772235,3.0,True,True,True,10000.0,600000.0,750000000.0
79800.0,10517882.312666094,0.5120405191189915,True,369891004.79331946,False,10517882.312666094,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,191.3719350845244,3.2,2.0,-102.96641739387599,-206.83825458266085,103.87183718878487,21.871837188784866,5.0,16.871837188784866,3.0,True,True,True,100000000.0,6000000000.0,5424000000000.0,369891004.79331946,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.87350889817094,2.5,2.0,-147.39410881145056,-201.60946712985748,54.21535831840691,12.215358318406913,6.0,6.215358318406913,3.0,True,True,True,10000.0,600000.0,750600000.0
79860.0,10668682.22035536,0.5378529333683632,True,369705420.6679735,False,10668682.22035536,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,191.49558452978908,3.2,2.0,-103.09006683914066,-206.83825458266085,103.74818774352019,21.74818774352019,5.0,16.74818774352019,3.0,True,True,True,100000000.0,6000000000.0,5430000000000.0,369705420.6679735,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.86914986340636,2.5,2.0,-147.389749776686,-201.60946712985748,54.21971735317149,12.21971735317149,6.0,6.2197173531714895,3.0,True,True,True,10000.0,600000.0,751200000.0
79920.0,10823330.394423325,0.5626530821616814,True,369526297.55444294,False,10823330.394423325,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,191.62058726272747,3.2,2.0,-103.21506957207905,-206.83825458266085,103.6231850105818,21.623185010581807,5.0,16.623185010581807,3.0,True,True,True,100000000.0,6000000000.0,5436000000000.0,369526297.55444294,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.8649405104042,2.5,2.0,-147.38554042368384,-201.60946712985748,54.22392670617364,12.223926706173643,6.0,6.223926706173643,3.0,True,True,True,10000.0,600000.0,751800000.0
79980.0,10981472.992555149,0.5864748656676798,True,369353413.5134837,False,10981472.992555149,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,191.74658089956085,3.2,2.0,-103.34106320891243,-206.83825458266085,103.49719137374842,21.49719137374842,5.0,16.49719137374842,3.0,True,True,True,100000000.0,6000000000.0,5442000000000.0,369353413.5134837,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.86087583869954,2.5,2.0,-147.38147575197917,-201.60946712985748,54.22799137787831,12.227991377878311,6.0,6.227991377878311,3.0,True,True,True,10000.0,600000.0,752400000.0
80040.0,11142778.93701344,0.6093528037392174,True,369186556.7529403,False,11142778.93701344,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,191.87323923474833,3.2,2.0,-103.4677215440999,-206.83825458266085,103.37053303856095,21.37053303856095,5.0,16.37053303856095,3.0,True,True,True,100000000.0,6000000000.0,5448000000000.0,369186556.7529403,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.8569510695863,2.5,2.0,-147.37755098286593,-201.60946712985748,54.23191614699155,12.231916146991551,6.0,6.231916146991551,3.0,True,True,True,10000.0,600000.0,753000000.0
80100.0,11306939.029955821,0.6313216507342744,True,369025525.2178104,False,11306939.029955821,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,192.0002699499889,3.2,2.0,-103.59475225934048,-206.83825458266085,103.24350232332037,21.24350232332037,5.0,16.24350232332037,3.0,True,True,True,100000000.0,6000000000.0,5454000000000.0,369025525.2178104,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,196.85316163779905,2.5,2.0,-147.37376155107867,-201.60946712985748,54.235705578778806,12.235705578778806,6.0,6.235705578778806,3.0,True,True,True,10000.0,600000.0,753600000.0
