t_s,coating,power_w,mean_solar_view_factor,mean_earth_view_factor,temp_internal_k,temp_internal_c,temp_min_k,temp_max_k,internal_cold_limit_flag,internal_hot_limit_flag,external_cold_limit_flag,external_hot_limit_flag,coating_x_pos,solar_view_x_pos,earth_view_x_pos,temp_x_pos_k,temp_x_pos_c,coating_x_neg,solar_view_x_neg,earth_view_x_neg,temp_x_neg_k,temp_x_neg_c,coating_y_pos,solar_view_y_pos,earth_view_y_pos,temp_y_pos_k,temp_y_pos_c,coating_y_neg,solar_view_y_neg,earth_view_y_neg,temp_y_neg_k,temp_y_neg_c,coating_z_pos,solar_view_z_pos,earth_view_z_pos,temp_z_pos_k,temp_z_pos_c,coating_z_neg,solar_view_z_neg,earth_view_z_neg,temp_z_neg_k,temp_z_neg_c,component_limit_flag
66240.0,mixed,1200.0,0.23478990374328945,0.16666666666666666,313.0230078716392,39.87300787163923,270.192780399218,330.37587012966344,False,False,False,False,white,0.0,2.220446049250313e-16,270.502213598033,-2.6477864019669823,MLI,0.003946138866749022,0.0,309.9420840449321,36.792084044932096,white,0.0,5.551115123125783e-17,270.192780399218,-2.9572196007819684,MLI,0.6209646358834009,0.0,326.14991739634337,52.99991739634339,MLI,0.7838286477095868,0.0,330.37587012966344,57.22587012966346,OSR/FEP,0.0,0.9999999999999998,271.8359839449265,-1.3140160550734663,False
66300.0,mixed,1200.0,0.2351760270230232,0.16666666666666666,313.02501748021865,39.87501748021867,270.19479748539635,330.38079311117093,False,False,False,False,white,0.0,2.220446049250313e-16,270.4482774247973,-2.701722575202666,MLI,0.006278486127571384,0.0,309.9576634572104,36.807663457210424,white,0.0,0.0,270.19479748539635,-2.955202514603627,MLI,0.6209627331521101,0.0,326.1537679971771,53.003767997177135,MLI,0.7838149428584575,0.0,330.38079311117093,57.230793111170954,OSR/FEP,0.0,0.9999999999999998,271.84102926150285,-1.3089707384971234,False
66360.0,mixed,1200.0,0.23556273641506797,0.16666666666666674,313.0269301012541,39.87693010125412,270.19666706361244,330.38530971203073,False,False,False,False,white,0.0,0.0,270.4043158179077,-2.7456841820923046,MLI,0.008621406754547992,1.1102230246251565e-16,309.97885477817647,36.82885477817649,white,0.0,0.0,270.19666706361244,-2.9533329363875396,MLI,0.6209608311413577,5.551115123125783e-17,326.15737753213364,53.00737753213366,MLI,0.7837941805945021,0.0,330.38530971203073,57.235309712030755,OSR/FEP,0.0,1.0000000000000002,271.84597053618074,-1.3040294638192336,False
66420.0,mixed,1200.0,0.23595003929596015,0.16666666666666677,313.02880715740554,39.87880715740556,270.1984081207005,330.3894386056992,False,False,False,False,white,0.0,0.0,270.36851520235894,-2.781484797641042,MLI,0.010975042369363516,1.6653345369377348e-16,310.00501825886965,36.85501825886968,white,0.0,0.0,270.1984081207005,-2.9515918792994853,MLI,0.6209589298641949,0.0,326.16076678188017,53.01076678188019,MLI,0.7837662635422024,0.0,330.3894386056992,57.239438605699206,OSR/FEP,0.0,1.0000000000000004,271.85082753169974,-1.2991724683002417,False
66480.0,mixed,1200.0,0.23633794301138214,0.16666666666666666,313.03069827892614,39.88069827892616,270.2000424197098,330.39320233458506,False,False,False,False,white,0.0,0.0,270.33939704264446,-2.8106029573555134,MLI,0.013339536790828735,1.1102230246251565e-16,310.03559673721963,36.88559673721966,white,0.0,0.0,270.2000424197098,-2.9499575802901745,MLI,0.6209570293339818,0.0,326.16396045102607,53.013960451026094,MLI,0.7837310919434823,0.0,330.39320233458506,57.24320233458508,OSR/FEP,0.0,1.0,271.8556228238487,-1.2943771761512721,False
66540.0,mixed,1200.0,0.23672645487628471,0.16666666666666666,313.03264354047803,39.88264354047806,270.2015928050293,330.3966256111733,False,False,False,False,white,0.0,1.1102230246251565e-16,270.31575574351785,-2.8342442564821226,MLI,0.015715036099552035,0.0,310.0701046337986,36.920104633798644,white,0.0,0.0,270.2015928050293,-2.9484071949706845,MLI,0.6209551295631578,0.0,326.16698547074003,53.01698547074005,MLI,0.7836885635949983,0.0,330.3966256111733,57.24662561117333,OSR/FEP,0.0,1.0,271.86038010593944,-1.289619894060536,False
66600.0,mixed,1200.0,0.23711558218121628,0.1666666666666667,313.03467526999395,39.88467526999398,270.2030820399301,330.399734054747,False,False,False,False,white,0.0,1.1102230246251565e-16,270.296608118209,-2.8533918817909694,MLI,0.018101688741839372,0.0,310.108118484721,36.95811848472101,white,0.0,5.551115123125783e-17,270.2030820399301,-2.946917960069868,MLI,0.620953230568342,0.0,326.1698697366665,53.01986973666652,MLI,0.7836385737771163,0.0,330.399734054747,57.24973405474702,OSR/FEP,0.0,1.0,271.865123024112,-1.2848769758879826,False
66660.0,mixed,1200.0,0.23750533218576267,0.16666666666666666,313.0368195121265,39.88681951212652,270.2045320370874,330.40255326714936,False,False,False,False,white,0.0,0.0,270.28115225083224,-2.8688477491677418,MLI,0.020499645560149313,0.0,310.1492687849783,36.99926878497831,white,0.0,5.551115123125783e-17,270.2045320370874,-2.9454679629125735,MLI,0.6209513323627027,0.0,326.1726411857451,53.0226411857451,MLI,0.783581015191724,0.0,330.40255326714936,57.25255326714938,OSR/FEP,0.0,1.0,271.86987440491333,-1.2801255950866448,False
66720.0,mixed,1200.0,0.23789571212459748,0.16666666666666666,313.0390972127755,39.88909721277554,270.2059633761664,330.40510817118763,False,False,False,False,white,0.0,1.6653345369377348e-16,270.26873399403075,-2.8812660059692234,MLI,0.02290905990071683,0.0,310.1932329506535,37.04323295065353,white,0.0,5.551115123125783e-17,270.2059633761664,-2.944036623833597,MLI,0.6209494349610527,0.0,326.1753271355468,53.02532713554683,MLI,0.7835157778858155,0.0,330.40510817118763,57.25510817118766,OSR/FEP,0.0,0.9999999999999999,271.87465576979736,-1.27534423020262,False
66780.0,mixed,1200.0,0.23828672920701346,0.16666666666666666,313.0415251782852,39.891525178285235,270.2073950284095,330.40742255124474,False,False,False,False,white,0.0,5.551115123125783e-17,270.2588196762837,-2.8911803237162985,MLI,0.025330087685598718,0.0,310.2397292385774,37.08972923857743,white,0.0,0.0,270.2073950284095,-2.9426049715904696,MLI,0.6209475383786026,0.0,326.1779538258396,53.02795382583963,MLI,0.7834427491778795,0.0,330.40742255124474,57.25742255124476,OSR/FEP,0.0,1.0,271.87948705682635,-1.2705129431736282,False
