t_s,x_eci_m,y_eci_m,z_eci_m,vx_eci_mps,vy_eci_mps,vz_eci_mps,x_ecef_m,y_ecef_m,z_ecef_m,lat_rad,lon_rad,alt_m,altitude_m,sun_hat_x,sun_hat_y,sun_hat_z,moon_hat_x,moon_hat_y,moon_hat_z,eclipse_flag,solar_flux_w_m2,gs_range_m,gs_elevation_rad,gs_azimuth_rad,gs_contact_flag,moon_range_m,moon_occulted_flag,earth_view_scale,earth_ir_flux_w_m2,albedo_flux_w_m2,b_eci_x_t,b_eci_y_t,b_eci_z_t,atmospheric_density_kg_m3
83100.0,17114210.815926816,8638384.717117267,17369824.94989077,-161.86950774595974,1715.2919606521739,3426.106692167281,14774655.620447919,12215868.928163823,17369824.94989077,0.7369748580729917,0.6908775123635608,19500959.352748193,19491318.37043174,-0.25693385898191984,0.8867092014514778,0.3843589262264394,0.9978687151022908,0.04519159613525907,0.04707172249717119,False,1361.0,20026866.91381692,1.1028494154282056,1.6786486841307227,True,365678445.2070033,False,0.060787336682275,14.406598793699175,9.53536917303053,6.231222661693449e-07,3.145204835249217e-07,1.6482933778391404e-07,0.0
83160.0,17103794.13043666,8740945.151866935,17574673.21675937,-185.27658563978764,1703.4037392631908,3402.1984348528135,14795506.124198662,12248954.826151717,17574673.21675937,0.7418429604066075,0.6915133258789461,19666450.37261138,19656705.70127601,-0.2569450266231079,0.8867064772832886,0.3843577453850921,0.9978969298862486,0.045065786369789806,0.04659176131540796,False,1361.0,20186471.791946605,1.1059409312248014,1.6654897451751065,True,365672189.6874554,False,0.060017481991869626,14.224143232073102,9.51680416008474,6.103266133882764e-07,3.1190924140382083e-07,1.6838441897787e-07,0.0
83220.0,17091986.742605206,8842794.893587135,17778092.274784103,-208.22838330914345,1691.6019743827487,3378.465946411689,14815722.229437469,12281099.590818211,17778092.274784103,0.7466373775633145,0.6921300715840578,19830786.14779436,19820939.267498076,-0.25695619423006816,0.8867037529966758,0.3843565644924121,0.9979246478261224,0.04494172382238306,0.04611549328568765,False,1361.0,20345185.293159537,1.1089136032798406,1.6524260008897365,True,365667499.5892488,False,0.05926737995126722,14.04636904845033,9.497167101236073,5.978678316600127e-07,3.093158617812819e-07,1.716957098714444e-07,0.0
83280.0,17078815.586148478,8943939.098081129,17980092.604442954,-230.73757574955678,1679.885615875854,3354.9070445325374,14835317.055908483,12312325.380143402,17980092.604442954,0.7513599131684195,0.692728410367592,19993975.16010133,19984027.525702298,-0.2569673618028813,0.8867010285916197,0.38435538354839094,0.9979518761522095,0.04481939969948702,0.04564289972014087,False,1361.0,20503005.243770003,1.1117712798727537,1.6394585869346214,True,365664345.1363607,False,0.058536338673524896,13.8731122656254,9.4765478733391,5.857357367501042e-07,3.067416900567421e-07,1.7477758764090964e-07,0.0
83340.0,17064306.838847805,9044382.856439618,18180684.55189941,-252.8163565408516,1668.2536099642668,3331.519542802955,14854303.29408237,12342653.798580779,18180684.55189941,0.7560123072036837,0.6933089813508363,20156025.77635567,20145978.81787187,-0.25697852934143617,0.8866983040681475,0.3843542025530403,0.9979786220031436,0.04469880520084833,0.045173961950701266,False,1361.0,20659929.872736905,1.114517668125741,1.6265885967368676,True,365662697.3518043,False,0.05782369708432343,13.704216208984652,9.455030255040999,5.739204296892303e-07,3.0418792537325345e-07,1.7764353518960433e-07,0.0
83400.0,17048485.980539694,9144131.197527802,18379878.334355325,-274.476487897555,1656.7049024235691,3308.3012567692253,14872693.25268119,12372105.924130749,18379878.334355325,0.7605962382527919,0.6938724022541788,20316946.272514496,20306801.395506255,-0.2569896968533396,0.8866955794244034,0.38435302150555595,0.9980048924193624,0.04457993162973472,0.04470866138574169,False,1361.0,20815957.805635158,1.1171563408221912,1.613817081527744,True,365662527.99712133,False,0.057128823175937676,13.53953109269723,9.432692330582183,5.624122940484284e-07,3.016556314591057e-07,1.803062004279431e-07,0.0
83460.0,17031377.80083796,9243189.088007485,18577684.04014611,-295.7293068580942,1645.2384390990687,3285.250004926621,14890498.857943378,12400702.321768865,18577684.04014611,0.7651133265992422,0.6944192707624935,20476744.821530573,20466503.40748239,-0.25700086432351055,0.8866928546640666,0.3843518404075324,0.9980306943716554,0.04446276998197986,0.044246979304364956,False,1361.0,20971088.025312386,1.1196907422933235,1.6011450470251765,True,365663809.5710668,False,0.05645111252675052,13.378913668839873,9.409606908150822,5.51201994370695e-07,2.9914574846695604e-07,1.8277745316815454e-07,0.0
83520.0,17013006.400459185,9341561.432335367,18774111.62874605,-316.58572625415223,1633.8531659770706,3262.363608855446,14907731.646825435,12428463.055518981,18774111.62874605,0.7695651372865505,0.6949501659840882,20635429.478350937,20625092.88504854,-0.2570120317595285,0.8866901297852878,0.38435065925816836,0.9980560347195946,0.044347311566280335,0.04378889718458797,False,1361.0,21125319.831689045,1.1221241938413673,1.5885734499322262,True,365666515.29755735,False,0.05578998692119323,13.222226900322797,9.3858419094001,5.402804736785853e-07,2.966591040266426e-07,1.8506843807611708e-07,0.0
83580.0,16993395.243057333,9439253.071299547,18969170.92818653,-337.05627053789914,1622.548032403675,3239.639899417599,14924402.81026787,12455407.708608743,18969170.92818653,0.7739531818198927,0.6954656485288854,20793008.195485838,20782577.757413115,-0.2570231991612548,0.8866874047881012,0.38434947805747843,0.9980809202388116,0.04423354760944351,0.04333439651282025,False,1361.0,21278652.832427442,1.1244598995280293,1.5761031990483068,True,365670619.0803625,False,0.05514489292681012,13.069339623653999,9.361460686665573,5.29638948639333e-07,2.9419642167542673e-07,1.8718962168501463e-07,0.0
83640.0,16972567.16601874,9536268.780138249,19162871.631368134,-357.15108085877023,1611.3219922701435,3217.0767190921556,14940523.196574794,12481555.394447733,19162871.631368134,0.7782789206341392,0.6959662614971882,20949488.81201915,20938965.84075437,-0.25703436652885253,0.8866846796724666,0.3843482968054454,0.99810535761412,0.04412146936266551,0.04288345885384212,False,1361.0,21431086.90951918,1.1267009511620498,1.563735153394009,True,365676095.49045455,False,0.054515300666085995,12.92012625786238,9.336522350527392,5.192689055448427e-07,2.917583300161072e-07,1.891508376262186e-07,0.0
83700.0,16950544.41989383,9632613.272295374,19355223.303826038,-376.879949525915,1600.1740049923278,3194.671923705297,14956103.342120133,12506924.778066665,19355223.303826038,0.7825437650067,0.696452530939387,21104879.071158808,21094264.8557782,-0.2570455338622104,0.8866819544384116,0.3843471155020809,0.9981293534407003,0.04401106810486886,0.042436065844022236,False,1361.0,21582622.21522491,1.1288503333510556,1.5514701221086464,True,365682919.7255465,False,0.05390070254787791,12.774466503847066,9.311082045843284,5.091620942361499e-07,2.893453699889815e-07,1.9096132753094813e-07,0.0
83760.0,16927348.688784096,9728291.200061494,19546235.38514566,-396.2523359076396,1589.1030364039325,3172.423384110614,14971153.48427696,12531534.090249939,19546235.38514566,0.7867490791348468,0.6969249665743444,21259186.620823164,21248482.42830492,-0.2570567011613819,0.8866792290859228,0.38434593414737944,0.9981529142250973,0.04390233514015671,0.041992199194458076,False,1361.0,21733259.152731087,1.1309109280813594,1.5393088635478265,True,365691067.5892456,False,0.053300612142430585,12.632245077756048,9.285191223579242,4.993105226215322e-07,2.869580022614913e-07,1.9262977966601273e-07,0.0
83820.0,16903001.090342112,9823307.154573843,19735917.18896268,-415.2773664314071,1578.108058756516,3150.328986189104,14985683.554617984,12555401.137122637,19735917.18896268,0.7908961825104367,0.6973840629414666,21412419.001174845,21401626.076793883,-0.2570678684263107,0.886676503615014,0.38434475274134694,0.9981760463855238,0.04379526180547478,0.041551840699954226,False,1361.0,21882998.345563035,1.1328855187501579,1.5272520831089518,True,365700515.49047613,False,0.05271456317209813,12.493351471787257,9.25889790877444,4.897064514299897e-07,2.845966146639953e-07,1.9416436556429424e-07,0.0
83880.0,16877522.187483598,9917665.665886486,19924277.90318073,-433.9638425743369,1567.1880511851318,3128.3866317269703,14999703.183792079,12578543.31182441,19924277.90318073,0.7949863519139542,0.6978303002160778,21564583.640410855,21553703.208129514,-0.25707903565702245,0.886673778025679,0.3843435712839806,0.9981987562527789,0.04368983946842787,0.04111497224403985,False,1361.0,22031840.616099585,1.1347767941217817,1.515300432253241,True,365711240.43137413,False,0.0521421085280987,12.357679721159393,9.232246938641511,4.803423882730224e-07,2.8226152862522485e-07,1.9557277360008308e-07,0.0
83940.0,16850932.038661126,10011371.201490395,20111326.587346956,-452.32027262572416,1556.3420022734383,3106.594243332171,15013221.74489769,12600977.61065142,20111326.587346956,0.7990208223984376,0.6982641439048226,21715687.871734753,21704721.134608302,-0.25709020285357087,0.8866710523179048,0.38434238977527474,0.9982210500696123,0.043586059545323116,0.040681575820414505,False,1361.0,22179786.98502849,1.136587352724898,1.5034545110198083,True,365723219.9566959,False,0.05158281926561748,12.225128165951343,9.205280153207331,4.7121108075988654e-07,2.7995300395962634e-07,1.968622387673366e-07,0.0
84000.0,16823250.18971296,10104428.167102467,20297072.17417477,-470.35486728322826,1545.5689094970764,3084.949763351098,15026248.339108573,12622720.64102061,20297072.17417477,0.8030007895417968,0.6986860460886556,21865738.918911267,21854687.059478547,-0.25710137001584454,0.8866683264917183,0.3843412082152412,0.9982429339920346,0.04348391349616387,0.04025163353247545,False,1361.0,22326838.642220892,1.138319706117884,1.4917148657984087,True,365736432.16142076,False,0.05103628377259335,12.095599254104625,9.178036616323341,4.6230551070849714e-07,2.776712449456434e-07,1.9803957250631114e-07,0.0
84060.0,16794495.71781468,10196840.909917517,20481523.47633301,-488.07557386869786,1534.8677800452665,3063.4511552844615,15038791.832523441,12643788.640114535,20481523.47633301,0.8069274105478375,0.699096445374487,22014743.918403715,22003608.09908514,-0.2571125371514501,0.8866656005452629,0.38434002660307515,0.9982644140839975,0.043383392928783196,0.03982512763971835,False,1361.0,22472996.953556743,1.1399762827723057,1.4800819911194578,True,365750855.6439993,False,0.05050210685344026,11.968999324265342,9.150552778738692,4.536188867947367e-07,2.754164042849681e-07,1.9911118857079585e-07,0.0
84120.0,16764687.235441003,10288613.71875473,20664689.186764847,-505.49007920513327,1524.2376309399979,3042.0964040064805,15050860.854314154,12664197.48345628,20664689.186764847,0.8108018060118378,0.6994957676971781,22162709.912071116,22151491.27555772,-0.25712370424530706,0.8866628744822197,0.3843388449403722,0.9982854963448206,0.04328448918467016,0.03940204034814953,False,1361.0,22618263.44028934,1.1415594311920167,1.4685563289034995,True,365766469.50969404,False,0.04997990897050943,11.845238426010736,9.12286266147567,4.451446384432163e-07,2.731885879883826e-07,2.0008312849389585e-07,0.0
84180.0,16733842.890365781,10379750.824057674,20846577.87868778,-522.6058096166868,1513.6774890360286,3020.883515764884,15062463.791107036,12683962.692729779,20846577.87868778,0.8146250616729752,0.6998844271906101,22309643.83794041,22298343.50757216,-0.2571348713049397,0.886660148300752,0.38433766322633617,0.9983061866698328,0.04318719396516757,0.03898235413814455,False,1361.0,22762639.757456224,1.143071422782874,1.4571382676350373,True,365783253.3584469,False,0.04946932553353928,11.72423015144881,9.094998027495782,4.368764097174129e-07,2.709878599605134e-07,2.0096108542175066e-07,0.0
84240.0,16701980.381782409,10470256.39824138,21027198.006394003,-539.4299413695056,1503.1863914269345,2999.8105189233293,15073608.797390949,12703099.446260242,21027198.006394003,0.8183982297455886,0.7002628266145322,22455552.53173954,22444171.61188012,-0.25714603833040156,0.8866574220008467,0.38433648146096144,0.9983264908779087,0.043091498917333486,0.03856605155390215,False,1361.0,22906127.68328159,1.1445144548346868,1.4458281429405986,True,365801187.2760432,False,0.048970006190704664,11.605891467197006,9.066988529889764,4.288080528251952e-07,2.688142457410365e-07,2.0175042575122092e-07,0.0
84300.0,16669116.997869514,10560134.5547822,21206557.903680675,-555.9694226774375,1492.7633869466472,2978.875466816614,15084303.827523932,12721622.59079848,21206557.903680675,0.8221223296770962,0.7006313571052877,22600442.738865968,22588982.315284505,-0.2571572053216086,0.8866546955825245,0.38433529964425694,0.9983464147048691,0.0429973957472507,0.03815311527107568,False,1361.0,23048729.118841965,1.1458906537942133,1.4346262401084497,True,365820251.79429436,False,0.04848161412384987,11.490142547352418,9.038861834118022,4.2093362144344213e-07,2.666677354080984e-07,2.024562085804823e-07,0.0
84360.0,16635269.607197965,10649389.34943252,21384665.78622028,-572.2309700038915,1482.4075355304167,2958.0764364980496,15094556.621918956,12739546.648435088,21384665.78622028,0.8257983498945095,0.7009903992165546,22744321.103378627,22732782.24361564,-0.2571683722785868,0.886651969045779,0.38433411777621984,0.998365963804714,0.04290487621797785,0.03774352809429127,False,1361.0,23190446.06711707,1.1472020775478715,1.4235327929392543,True,365840427.89900213,False,0.048003825459352875,11.376906633866632,9.01064376329439,4.132473647648597e-07,2.645482873991861e-07,2.0308320536488683e-07,0.0
84420.0,16600454.695742559,10738024.783298548,21561529.75795588,-588.2210951037225,1472.117908427116,2937.4115289849083,15104374.738331556,12756885.831431845,21561529.75795588,0.8294272485686411,0.7013403227737337,22887194.187366564,22875577.941103667,-0.2571795392013623,0.8866492423906036,0.3843329358568474,0.9983851437511102,0.04281393214672867,0.03733727294822489,False,1361.0,23331280.641461555,1.1484507183814199,1.4125479860168186,True,365861696.9921846,False,0.04753632861077646,11.266109880754021,8.982358399852929,4.0574372066823893e-07,2.624558307623166e-07,2.036359167354663e-07,0.0
84480.0,16564688.368354041,10826044.802914726,21737157.811259616,-603.9461060342137,1461.8935882227483,2916.8788692987155,15113765.548547141,12773654.04882057,21737157.811259616,0.8330099549665292,0.7016814875225642,23029068.464400515,23017375.86381997,-0.25719070608987843,0.8866465156170124,0.38433175388614577,0.9984039600381901,0.042724555405977596,0.036934332881773765,False,1361.0,23471235.049861226,1.1496385052326377,1.4016719547618997,True,365884040.8901609,False,0.04707882374190509,11.157681226831507,8.954028206178927,3.984173099072771e-07,2.603902682258268e-07,2.0411858934225477e-07,0.0
84540.0,16527986.348759117,10913453.300243733,21911557.82693266,-619.4121071550751,1451.7336688404487,2896.4766064652495,15122736.233714646,12789864.912768343,21911557.82693266,0.8365473707652262,0.7020142437959282,23169950.31253676,23158182.37267036,-0.2572018729441889,0.8866437887249922,0.384330571864109,0.9984224180812198,0.04263673792685646,0.036534691073094525,False,1361.0,23610311.579360228,1.1507673057910826,1.3909047855358858,True,365907441.82308286,False,0.046631022258989116,11.05155227538042,8.925674137626253,3.9126293037938083e-07,2.583514790434511e-07,2.0453523161190302e-07,0.0
84600.0,16490363.988330716,11000254.11305762,22084737.575024992,-634.6250045954871,1441.6372556305932,2876.2029136584333,15131293.78844251,12805531.74637105,22084737.575024992,0.840040371131549,0.7023389329341444,23309846.013463352,23298003.73253455,-0.25721303976429194,0.886641061714543,0.3843293897907374,0.9984405232176516,0.04255047169670196,0.03613833083099526,False,1361.0,23748512.58683024,1.1518389286483781,1.3802465164911555,True,365931882.425768,False,0.04619264630990193,10.947657175446757,8.897315741380211,3.8427555131466523e-07,2.563393213690084e-07,2.0488962817656574e-07,0.0
84660.0,16451836.303976675,11086451.025163177,22256704.71553699,-649.5905280559915,1431.603466221545,2856.0559897561347,15139445.053984048,12820667.594301967,22256704.71553699,0.843489805139714,0.7026558868529257,23448761.767856665,23436846.12762885,-0.25722420655013134,0.8866383345856793,0.384328207666037,0.9984582807073648,0.04246574876951479,0.03574523560333066,False,1361.0,23885840.505222965,1.1528551259538133,1.3696971406607015,True,365957345.6993067,False,0.04576342825963065,10.845932497532464,8.8689712293165,3.7745030724550327e-07,2.5435363374595354e-07,2.0518535246673442e-07,0.0
84720.0,16412417.962498304,11172047.766080419,22427466.797673285,-664.3142215028413,1421.6314302610247,2836.034058884924,15147196.698450238,12835285.226350743,22427466.797673285,0.8468964972352182,0.7029654290509394,23586703.67974316,23574715.645850897,-0.257235373309231,0.8866356073365629,0.3843270254892111,0.998475695727413,0.042382561366344745,0.035355389033165326,False,1361.0,24022297.821335483,1.153817594930279,1.3592566052470125,True,365983815.0242133,False,0.04534311028836945,10.74631713834356,8.840657580937977,3.707824928840264e-07,2.5239423775289716e-07,2.0542578010079787e-07,0.0
84780.0,16372123.314535137,11257048.014827527,22597031.26763088,-678.8014672700118,1411.720289028769,2816.13536948649,15154555.24597261,12849397.150498595,22597031.26763088,0.8502612477444532,0.7032678743761412,23723677.77656905,23711618.29885155,-0.2572465400266209,0.8866328799708503,0.3843258432618446,0.9984927733988448,0.04230090145692608,0.03496877473138681,False,1361.0,24157887.087913007,1.1547279802229862,1.34892481418888,True,366011274.13423675,False,0.044931443902140586,10.64875220480732,8.812390605184314,3.642675571535596e-07,2.5046093914288244e-07,2.0561409987717082e-07,0.0
84840.0,16330966.398212647,11341455.40018706,22765405.469155252,-693.0574884703394,1401.869195439488,2796.3581943075924,15161527.07632182,12863015.618739761,22765405.469155252,0.8535848338554703,0.7035635294635549,23859690.005919963,23847560.018745933,-0.2572577067097426,0.8866301524867238,0.3843246609831497,0.9985095187496507,0.0422207613828919,0.034585376600376964,False,1361.0,24292610.913804956,1.155587875635987,1.3387016289687879,True,366039707.0994247,False,0.04452818953905646,10.55318092075638,8.784185018266427,3.579010980751134e-07,2.4855352968830594e-07,2.0575332497368832e-07,0.0
84900.0,16288960.93914224,11425273.500705943,22932596.64354034,-707.0873489955219,1392.0773140428646,2776.7008304000638,15168118.421010729,12876152.63225122,22932596.64354034,0.8568680106173048,0.703852693250826,23994746.230098024,23982546.652680695,-0.25726887335870446,0.886627424884157,0.38432347865311495,0.9985259367408432,0.04214213344347859,0.0342051786233247,False,1361.0,24426471.95249577,1.1563988257133495,1.3285868692771503,True,366069098.3342876,False,0.044133116201442814,10.459548539741947,8.756054519484339,3.5167885782649856e-07,2.4667178895544776e-07,2.0584630352626503e-07,0.0
84960.0,16246120.350787783,11508505.84472251,23098611.929685023,-720.8959537397507,1382.343821021401,2757.161599115021,15174335.359836139,12888819.946663842,23098611.929685023,0.8601115118860682,0.7041356574723939,24128852.2213333,24116583.958036005,-0.2572800399733402,0.8866246971631907,0.38432229627175796,0.998542032260824,0.04206501000191309,0.03382816492159314,False,1361.0,24559472.89161714,1.1571623272456313,1.3185803137891265,True,366099432.59487426,False,0.043746001104169575,10.367802261688189,8.728011861072057,3.455967179035222e-07,2.44815485914872e-07,2.0589572851085306e-07,0.0
85020.0,16202457.764441919,11591155.911813114,23263458.367182612,-734.4880659687564,1372.667904262465,2737.738846131776,15180183.846886542,12901029.0812481,23263458.367182612,0.8633160506732303,0.7044127063352352,24262013.675846413,24249677.616490725,-0.2572912065537857,0.8866219693237914,0.38432111383906414,0.9985578101264793,0.04198938348383982,0.033454319751821365,False,1361.0,24691616.46041609,1.1578798313263388,1.3086817029146618,True,366130694.94832003,False,0.04336662928673802,10.27789114095691,8.700068894519143,3.396506940350235e-07,2.429843797374709e-07,2.0590414615214391e-07,0.0
85080.0,16157986.026417255,11673227.131128624,23427142.892978296,-747.8683038478728,1363.0487638557124,2718.43094247484,15185669.704291027,12912791.32166978,23427142.892978296,0.8664823200338307,0.704684116988354,24394236.204347283,24381833.224511534,-0.257302373099957,0.8866192413659799,0.38431993135504267,0.9985732750833499,0.04191524638495958,0.033083627518766506,False,1361.0,24822905.415181495,1.1585527447145814,1.298890739584279,True,366162870.7754071,False,0.04299479331161454,10.189766014852646,8.672236635411037,3.338369318172534e-07,2.4117822131363597e-07,2.058739647456813e-07,0.0
85140.0,16112717.71076932,11754722.884456674,23589672.347572442,-761.0411507534083,1353.485611341655,2699.23628294402,15190798.63112302,12924117.728726389,23589672.347572442,0.8696109937371511,0.704950159719296,24525525.34006626,24513056.301378515,-0.25731353961193515,0.8866165132897363,0.38431874881968486,0.9985884318072583,0.04184259126430209,0.032716072762618065,False,1361.0,24953342.542058304,1.159182431372666,1.2892070907013828,True,366195945.7571533,False,0.04263029292825242,10.103379423995824,8.644525311656759,3.281517019753179e-07,2.3939675416795363e-07,2.0580746243215678e-07,0.0
85200.0,16066665.135339344,11835646.507876769,23751053.478434213,-774.0109656277324,1343.9776694657862,2680.153285554486,15195576.215888208,12935019.14562468,23751053.478434213,0.8727027267961531,0.7052110979697729,24655886.545961313,24643352.296389144,-0.2573247060896635,0.8866137850950744,0.3843175662329966,0.9986032849054024,0.04177141074318,0.03235164015416123,False,1361.0,25082930.659057103,1.1597702140629427,1.279630388980714,True,366229905.8582343,False,0.04227293475635263,10.018685537255573,8.616944407350486,3.2259139587911417e-07,2.3763971527045148e-07,2.0570679441066717e-07,0.0
85260.0,16019840.361754257,11916001.291760283,23911292.940001555,-786.7819829792766,1334.5241721785815,2661.180391536774,15200007.933251843,12945506.202169327,23911292.940001555,0.8757581562378096,0.7054671887373877,24785325.21042887,24772726.58456041,-0.2573358725330858,0.8866110567820078,0.38431638359498405,0.9986178389172056,0.041701697503944056,0.03199031449704043,False,1361.0,25211672.607438534,1.160317375570692,1.2701602338814915,True,366264737.32666117,False,0.041922532015925607,9.935640087774368,8.589502713926953,3.1715252145318236e-07,2.359068361469809e-07,2.0557400014438072e-07,0.0
85320.0,15972255.195426697,11995790.480770454,24070397.293681208,-799.358312882533,1325.1243646354974,2642.3160653367822,15204099.140827788,12955589.318987302,24070397.293681208,0.8787779018390542,0.7057186829690266,24913846.643305417,24901184.462621816,-0.25734703894233785,0.8866083283505034,0.38431520090563265,0.9986320983148337,0.04163344429501434,0.03163208073216445,False,1361.0,25339571.243638456,1.160825159868705,1.2607961925863296,True,366300426.6933441,False,0.04157890426923058,9.854200311807649,8.562208377859887,3.118316991972762e-07,2.341978438902115e-07,2.0541101011323014e-07,0.0
85380.0,15923921.187836371,12075017.274055509,24228373.008249737,-811.743942288907,1315.77750316406,2623.5587945413163,15207855.078296546,12965278.712110013,24228373.008249737,0.8817625667905186,0.7059658258850416,25041456.07368442,25028731.14682495,-0.25735820531728076,0.8866055998005953,0.38431401816495714,0.9986460675041816,0.04156664392763914,0.031276923938050455,False,1361.0,25466629.433145665,1.1612947732767926,1.2515378011509504,True,366336960.7695171,False,0.041241877169982726,9.774324889285905,8.535068943757233,3.066256582926568e-07,2.3251246202980878e-07,2.0521965208335446e-07,0.0
85440.0,15874849.667376922,12153684.82695387,24385226.463465612,-823.9427517253827,1306.4828551141266,2604.90708946816,15211280.895039892,12974584.400547877,24385226.463465612,0.8847127378154509,0.7062088564849266,25168158.66538762,25155371.788418226,-0.2573693716654933,0.8866028711304313,0.38431283537215477,0.9986597508197615,0.04150128938194222,0.030924829381068056,False,1361.0,25592850.06096548,1.1617273862205286,1.2423845673634657,True,366374326.61298454,False,0.0409112821784715,9.695973876297746,8.50809137781603,3.0153123257604386e-07,2.308504107439337e-07,2.050016562559796e-07,0.0
85500.0,15825051.723708414,12231796.248958971,24540963.945898775,-835.9585054944548,1297.2396993234545,2586.3594841613726,15214381.631664747,12983516.207104905,24540963.945898775,0.8876289860751884,0.7064480082863431,25293959.501372788,25281111.458041403,-0.2573805379719784,0.8866001423436763,0.3843116525288141,0.9986731525488884,0.041437373396172525,0.03057578231363674,False,1361.0,25718236.013179354,1.1621241339468698,1.233335970908252,True,366412511.5530573,False,0.040586956370757245,9.619108659869466,8.481282117911881,2.9654535718527685e-07,2.292114080253418e-07,2.0475866131151071e-07,0.0
85560.0,15774538.22843115,12309354.60743081,24695591.656484067,-847.7948657683611,1288.0473251892392,2567.9145344425388,15217162.23754127,12992083.766973713,24695591.656484067,0.8905118674867168,0.7066835091850852,25418863.59801188,25405955.160002295,-0.2573917042441774,0.8865974134385118,0.38431046963414695,0.9986862768974184,0.041374889082190176,0.030229768279121695,False,1361.0,25842790.187158313,1.1624861179231776,1.2243914653924917,True,366451503.1550633,False,0.04026874218007985,9.543691896678924,8.454647096230596,2.9166506472169357e-07,2.2759516990410486e-07,2.0449221909931358e-07,0.0
85620.0,15723319.843118005,12386362.928511027,24849115.71240306,-859.4553974702009,1278.9050324762384,2549.570817494985,15219627.57599881,13000296.532528682,24849115.71240306,0.8933619231906155,0.7069155815651698,25542875.907534093,25529907.834714916,-0.25740287048217114,0.8865946844149181,0.38430928668814457,0.9986991280146972,0.04131382950794051,0.029886772894914457,False,1361.0,25966515.490540277,1.1628144069717326,1.215550479782748,True,366491289.2213363,False,0.03995648718077399,9.469687461843437,8.428191769712143,2.8688748182192336e-07,2.2600141095827753e-07,2.0420379939367516e-07,0.0
85680.0,15671407.019314423,12462824.197122918,25001542.147084035,-870.943568273936,1269.81213131677,2531.3269318637813,15221782.421611698,13008163.776741242,25001542.147084035,0.8961796801265209,0.7071444426078163,25666001.31479301,25652974.355459232,-0.25741403668587587,0.8865919552729156,0.384308103690816,0.998711709988018,0.04125418780625382,0.029546781910311,False,1361.0,26089414.83503365,1.1631100381942139,1.2068124194154468,True,366531857.78845656,False,0.03965004389631178,9.397060403425892,8.40192115288284,2.822098259417757e-07,2.2442984494489084e-07,2.038947945662807e-07,0.0
85740.0,15618809.998538414,12538741.356971426,25152876.91020201,-882.2627486043901,1260.7679422107144,2513.181497455739,15223631.457535638,13015694.596624512,25152876.91020201,0.8989656515840411,0.7073703045947838,25788244.63424518,25775159.52535246,-0.2574252028552901,0.8865892260125048,0.3843069206421615,0.9987240268436156,0.04119595717006957,0.02920978120621209,False,1361.0,26211491.13059726,1.163374017855973,1.1981766670195677,True,366573197.1270562,False,0.039349269615401236,9.325776898850092,8.37583984860273,2.776294022385362e-07,2.2288018537169916e-07,2.0356652397477846e-07,0.0
85800.0,15565538.813114287,12614117.310630344,25303125.867858503,-893.4162120966184,1251.771796004878,2495.133155495132,15225179.273726458,13022897.916815659,25303125.867858503,0.9017203377165653,0.7075933751834987,25909610.607706662,25896468.075098928,-0.25743636899052197,0.886586496633659,0.3843057375421694,0.998736082547058,0.04113913085870413,0.02887575679954266,False,1361.0,26332747.280516185,1.1636073222513383,1.1896425837911107,True,366615295.74053997,False,0.03905402621437754,9.255804212807478,8.34995207631503,2.7314360054273737e-07,2.2135214599774518e-07,2.0322023806525886e-07,0.0
85860.0,15511603.312082961,12688954.921557672,25452294.80678062,-904.4071491348116,1242.8230334776927,2477.180567603999,15226430.390240554,13029782.495648371,25452294.80678062,0.9044442256091407,0.7078138569583453,26030103.91819786,26016904.676837176,-0.25744753509143287,0.8865837671364124,0.3843045543908544,0.9987478810045103,0.041083702192082336,0.02854469483446325,False,1361.0,26453186.191539537,1.163810899123132,1.1812095117825216,True,366658142.33877575,False,0.03876417994896258,9.187110647904131,8.32426168461156,2.687498922445892e-07,2.198454408132453e-07,2.0285712163451838e-07,0.0
85920.0,15457013.149697945,12763257.011909792,25600389.429877076,-915.2386594675974,1233.9210059492837,2459.3224170701897,15227389.243319506,13036356.925707314,25600389.429877076,0.9071377899361115,0.7080319479757304,26149729.17726057,26136473.931446828,-0.2574587011581037,0.886581037520745,0.384303371188208,0.9987594260627727,0.04102966455838547,0.02821658159641238,False,1361.0,26572810.759253215,1.163985668221634,1.1728767743505188,True,366701725.8494546,False,0.03847960131887983,9.11966551257452,8.298772184360752,2.644458276730284e-07,2.1835978475466492e-07,2.0247829781055702e-07,0.0
85980.0,15401777.797730274,12837026.365547176,25747415.36232575,-925.9137608074232,1225.0650744253878,2441.5574070796674,15228060.195194,13042629.64022051,25747415.36232575,0.9098014932711801,0.708247841756915,26268490.93421751,26255180.377804827,-0.25746986719056036,0.8865783077866506,0.3843021879342275,0.9987707215107867,0.040977011405692994,0.027891403497854014,False,1361.0,26691623.87460726,1.164132522307048,1.1646436776252707,True,366746035.40524596,False,0.038200164886453856,9.053439078089564,8.273486764529247,2.602290331768907e-07,2.168948938131602e-07,2.0208483117311818e-07,0.0
